event_id,game_id,date,home,away,team,player,person_id,seconds,start,comment,pts,plus_minus,official_url
2021-01-29_TOR_SAC,0022000292,2021-01-29,TOR,SAC,TOR,Malachi Flynn,1630201,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000292/box-score
2021-01-29_TOR_SAC,0022000292,2021-01-29,TOR,SAC,TOR,Matt Thomas,1629744,667,0,,5,-4,https://www.nba.com/game/0022000292/box-score
2021-01-29_TOR_SAC,0022000292,2021-01-29,TOR,SAC,TOR,Pascal Siakam,1627783,2270,1,,32,-11,https://www.nba.com/game/0022000292/box-score
2021-01-29_TOR_SAC,0022000292,2021-01-29,TOR,SAC,TOR,Paul Watson,1628778,10,0,,0,-3,https://www.nba.com/game/0022000292/box-score
2021-01-29_TOR_SAC,0022000292,2021-01-29,TOR,SAC,TOR,Stanley Johnson,1626169,1155,0,,3,5,https://www.nba.com/game/0022000292/box-score
2021-01-29_TOR_SAC,0022000292,2021-01-29,TOR,SAC,TOR,Terence Davis,1629056,1137,1,,12,-5,https://www.nba.com/game/0022000292/box-score
2021-01-29_TOR_SAC,0022000292,2021-01-29,TOR,SAC,TOR,Yuta Watanabe,1629139,1467,0,,12,10,https://www.nba.com/game/0022000292/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Andre Iguodala,2738,1559,0,,1,8,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Avery Bradley,202340,0,0,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Bam Adebayo,1628389,2147,1,,18,-1,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Duncan Robinson,1629130,2096,1,,14,6,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Gabe Vincent,1629216,646,0,,3,2,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Goran Dragic,201609,0,0,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Jimmy Butler,202710,2016,1,,30,-7,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,KZ Okpala,1629644,449,1,,0,-14,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Kelly Olynyk,203482,1543,0,,11,14,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Kendrick Nunn,1629134,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Maurice Harkless,203090,0,0,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Max Strus,1629622,804,0,,7,-3,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Precious Achiuwa,1630173,739,0,,6,-1,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Tyler Herro,1629639,2403,1,,15,1,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,MIA,Udonis Haslem,2617,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Buddy Hield,1627741,2199,1,,18,4,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Chimezie Metu,1629002,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Cory Joseph,202709,872,0,,0,-11,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,De'Aaron Fox,1628368,1897,1,,30,-1,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Glenn Robinson III,203922,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Harrison Barnes,203084,2214,1,,11,1,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Hassan Whiteside,202355,1198,0,,9,-6,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Jabari Parker,203953,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Justin James,1629713,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Kyle Guy,1629657,932,0,,5,5,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Marvin Bagley III,1628963,1546,1,,17,-2,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Richaun Holmes,1626158,1682,1,,4,5,https://www.nba.com/game/0022000301/box-score
2021-01-30_MIA_SAC,0022000301,2021-01-30,MIA,SAC,SAC,Tyrese Haliburton,1630169,1860,0,,10,0,https://www.nba.com/game/0022000301/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Andre Drummond,203083,0,0,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Cedi Osman,1626224,1064,0,,10,-3,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Collin Sexton,1629012,2486,1,,26,12,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Damyean Dotson,1628422,666,0,,5,-2,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Darius Garland,1629636,2304,1,,19,7,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Dean Wade,1629731,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Dylan Windler,1629685,299,0,,0,-6,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Isaac Okoro,1630171,1952,1,,4,14,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,JaVale McGee,201580,794,0,,0,-6,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Jarrett Allen,1628386,2086,1,,23,8,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Lamar Stevens,1630205,853,0,,5,-18,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,CLE,Taurean Prince,1627752,1896,1,,8,4,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Anthony Edwards,1630162,1878,1,,13,-3,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,D'Angelo Russell,1626156,1736,1,,18,-4,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Ed Davis,202334,1176,1,,8,-7,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Jaden McDaniels,1630183,1298,0,,11,2,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Jake Layman,1627774,847,0,,5,10,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Jarred Vanderbilt,1629020,1151,0,,4,8,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Jaylen Nowell,1629669,1026,0,,12,2,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Josh Okogie,1629006,1334,1,,3,-12,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Juancho Hernangomez,1627823,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Malik Beasley,1627736,1991,1,,10,-11,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Naz Reid,1629675,795,0,,12,5,https://www.nba.com/game/0022000312/box-score
2021-02-01_CLE_MIN,0022000312,2021-02-01,CLE,MIN,MIN,Ricky Rubio,201937,1168,0,,2,0,https://www.nba.com/game/0022000312/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Boban Marjanovic,1626246,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Dorian Finney-Smith,1627827,2237,1,,5,3,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Dwight Powell,203939,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Jalen Brunson,1628973,1274,0,,11,-8,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,James Johnson,201949,358,0,,0,3,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Josh Green,1630182,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Josh Richardson,1626196,2200,1,,24,4,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Kristaps Porzingis,204001,2053,1,,19,3,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Luka Doncic,1629029,2298,1,,25,8,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Maxi Kleber,1628467,1078,1,,2,-10,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Tim Hardaway Jr.,203501,1877,0,,18,-3,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Trey Burke,203504,198,0,,0,-1,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Tyrell Terry,1630179,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Wes Iwundu,1628411,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,DAL,Willie Cauley-Stein,1626161,827,0,,4,-4,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Abdel Nader,1627846,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Cameron Johnson,1629661,2108,1,,10,10,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Chris Paul,101108,2283,1,,34,-3,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Damian Jones,1627745,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Deandre Ayton,1629028,1976,1,,10,-13,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Devin Booker,1626164,1885,1,,24,-1,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,E'Twaun Moore,202734,829,0,,2,1,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Frank Kaminsky,1626163,904,0,,11,14,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Jae Crowder,203109,928,0,,2,-5,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Jalen Smith,1630188,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Jevon Carter,1628975,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Langston Galloway,204038,1189,0,,6,10,https://www.nba.com/game/0022000319/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,PHX,PHX,Mikal Bridges,1628969,2298,1,,10,-8,https://www.nba.com/game/0022000319/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Anthony Edwards,1630162,1894,1,,14,-5,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,D'Angelo Russell,1626156,1879,1,,20,-4,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Ed Davis,202334,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Jaden McDaniels,1630183,1080,0,,3,-3,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Jake Layman,1627774,651,0,,11,4,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Jarred Vanderbilt,1629020,954,0,,2,2,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Jaylen Nowell,1629669,986,0,,10,2,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Josh Okogie,1629006,1466,1,,3,5,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Juancho Hernangomez,1627823,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Malik Beasley,1627736,1903,1,,29,-5,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Naz Reid,1629675,1926,1,,8,-5,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,MIN,Ricky Rubio,201937,1661,0,,8,-6,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,DeMar DeRozan,201942,2417,1,,30,6,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Dejounte Murray,1627749,1825,1,,15,-5,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Derrick White,1628401,1513,0,,10,18,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Devin Vassell,1630170,1184,0,,7,7,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Drew Eubanks,1629234,473,0,,5,-8,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Jakob Poeltl,1627751,2019,1,,19,1,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Keita Bates-Diop,1628966,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Keldon Johnson,1629640,1280,1,,6,-16,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Lonnie Walker IV,1629022,1287,1,,2,-16,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Patty Mills,201988,1593,0,,8,19,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Quinndary Weatherspoon,1629683,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000334/box-score
2021-02-03_SAS_MIN,0022000334,2021-02-03,SAS,MIN,SAS,Trey Lyles,1626168,809,0,,9,9,https://www.nba.com/game/0022000334/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,Aaron Holiday,1628988,1131,0,,8,12,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,Domantas Sabonis,1627734,1768,1,,8,-25,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,Doug McDermott,203926,1965,0,,14,8,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,Edmond Sumner,1628410,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,Goga Bitadze,1629048,1151,0,,10,13,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,JaKarr Sampson,203960,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,Jeremy Lamb,203087,1448,1,,17,-13,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,Justin Holiday,203200,2054,1,,22,10,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,Kelan Martin,1629103,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,Malcolm Brogdon,1627763,1626,1,,13,-16,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,Myles Turner,1626167,1553,1,,12,-7,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,IND,T.J. McConnell,204456,1704,0,,9,13,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Brandon Ingram,1627742,2312,1,,30,4,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Eric Bledsoe,202339,1622,1,,5,18,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,JJ Redick,200755,1013,0,,12,-15,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Jaxson Hayes,1629637,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Josh Hart,1628404,1426,0,,11,-8,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Kira Lewis Jr.,1630184,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Lonzo Ball,1628366,2113,1,,20,7,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Nickeil Alexander-Walker,1629638,1013,0,,4,-8,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Nicolo Melli,1629740,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Sindarius Thornwell,1628414,140,0,,0,-6,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Steven Adams,203500,1801,1,,12,11,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Wenyen Gabriel,1629117,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Willy Hernangomez,1626195,1079,0,,2,-10,https://www.nba.com/game/0022000343/box-score
2021-02-05_IND_NOP,0022000343,2021-02-05,IND,NOP,NOP,Zion Williamson,1629627,1882,1,,18,12,https://www.nba.com/game/0022000343/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Anthony Edwards,1630162,1936,1,,9,-6,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,D'Angelo Russell,1626156,1866,1,,21,-1,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Ed Davis,202334,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Jaden McDaniels,1630183,1717,0,,0,20,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Jake Layman,1627774,1066,0,,10,7,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Jarred Vanderbilt,1629020,1261,0,,8,9,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Jaylen Nowell,1629669,956,0,,14,16,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Josh Okogie,1629006,568,1,,0,-6,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Juancho Hernangomez,1627823,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Malik Beasley,1627736,1935,1,,24,-18,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Naz Reid,1629675,1662,1,,17,-8,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,MIN,Ricky Rubio,201937,1433,0,,3,2,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Al Horford,201143,1743,1,,26,20,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Darius Bazley,1629647,2123,1,,12,1,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Darius Miller,203121,828,0,,9,-1,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,George Hill,201588,0,0,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Hamidou Diallo,1628977,2229,1,,16,-1,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Isaiah Roby,1629676,2011,1,,11,3,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Justin Jackson,1628382,1808,0,,7,-12,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Kenrich Williams,1629026,2186,1,,9,-11,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Luguentz Dort,1629652,0,0,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Mike Muscala,203488,1472,0,,13,-14,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Shai Gilgeous-Alexander,1628983,0,0,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000348/box-score
2021-02-05_OKC_MIN,0022000348,2021-02-05,OKC,MIN,OKC,Theo Maledon,1630177,0,0,NWT - Health and Safety Protocols,0,0,https://www.nba.com/game/0022000348/box-score
2021-02-06_OKC_MIN,0022000359,2021-02-06,OKC,MIN,MIN,Anthony Edwards,1630162,1875,1,,20,2,https://www.nba.com/game/0022000359/box-score
2021-02-06_OKC_MIN,0022000359,2021-02-06,OKC,MIN,MIN,Ed Davis,202334,207,0,,0,1,https://www.nba.com/game/0022000359/box-score
2021-02-06_OKC_MIN,0022000359,2021-02-06,OKC,MIN,MIN,Jaden McDaniels,1630183,1430,0,,8,6,https://www.nba.com/game/0022000359/box-score
2021-02-06_OKC_MIN,0022000359,2021-02-06,OKC,MIN,MIN,Jake Layman,1627774,1408,0,,16,-8,https://www.nba.com/game/0022000359/box-score
2021-02-06_OKC_MIN,0022000359,2021-02-06,OKC,MIN,MIN,Jarred Vanderbilt,1629020,1075,1,,2,6,https://www.nba.com/game/0022000359/box-score
