scenario,event_id,date,player,actual_seconds,alternate_seconds,delta_seconds,actual_start,alternate_start,treatment
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Adam Mokoka,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Coby White,2004,2004,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Cristiano Felicio,109,109,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Daniel Theis,1224,1224,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Denzel Valentine,1027,853,-174,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Devon Dotson,109,109,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Garrett Temple,1495,1495,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Javonte Green,109,109,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Lauri Markkanen,1257,1257,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Nikola Vucevic,1960,0,-1960,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Patrick Williams,1791,0,-1791,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Ryan Arcidiacono,876,876,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Thaddeus Young,1324,1324,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Troy Brown Jr.,1115,0,-1115,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G055,2021-04-16,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Coby White,1968,1968,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Cristiano Felicio,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Daniel Theis,1373,1373,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Denzel Valentine,1336,1272,-64,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Devon Dotson,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Garrett Temple,1677,1677,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Javonte Green,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Lauri Markkanen,1558,1558,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Nikola Vucevic,1968,0,-1968,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Patrick Williams,1637,0,-1637,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Ryan Arcidiacono,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Thaddeus Young,912,912,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Tomas Satoransky,901,600,-301,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Troy Brown Jr.,1070,0,-1070,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G056,2021-04-17,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Adam Mokoka,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Coby White,1775,1775,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Cristiano Felicio,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Daniel Theis,1725,1440,-285,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Denzel Valentine,760,760,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Garrett Temple,1862,1862,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Javonte Green,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Lauri Markkanen,1169,1169,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Nikola Vucevic,1896,0,-1896,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Patrick Williams,1966,0,-1966,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Ryan Arcidiacono,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Thaddeus Young,963,1002,39,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Tomas Satoransky,1113,1113,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Troy Brown Jr.,1172,0,-1172,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Wendell Carter Jr.,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G057,2021-04-19,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Adam Mokoka,187,187,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Al-Farouq Aminu,445,0,-445,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Coby White,1836,1836,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Cristiano Felicio,510,510,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Daniel Theis,1188,1188,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Denzel Valentine,1499,360,-1139,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Devon Dotson,234,234,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Garrett Temple,1566,1566,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Javonte Green,234,234,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Lauri Markkanen,1269,1269,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Nikola Vucevic,1512,0,-1512,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Patrick Williams,1147,0,-1147,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Ryan Arcidiacono,463,329,-134,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Thaddeus Young,1047,1047,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Tomas Satoransky,1263,600,-663,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G058,2021-04-21,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Adam Mokoka,84,84,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Coby White,1682,1682,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Cristiano Felicio,163,163,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Daniel Theis,1514,1440,-74,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Denzel Valentine,969,360,-609,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Devon Dotson,84,84,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Garrett Temple,1460,1460,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Javonte Green,163,163,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Lauri Markkanen,1591,1591,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Nikola Vucevic,1722,0,-1722,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Patrick Williams,1392,0,-1392,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Ryan Arcidiacono,1127,530,-597,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Thaddeus Young,1203,1203,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Tomas Satoransky,1246,600,-646,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G059,2021-04-22,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Adam Mokoka,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Coby White,2258,2258,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Cristiano Felicio,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Daniel Theis,1551,1440,-111,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Denzel Valentine,1086,360,-726,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Devon Dotson,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Garrett Temple,1978,1978,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Javonte Green,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Lauri Markkanen,1251,1251,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Nikola Vucevic,2336,0,-2336,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Patrick Williams,1291,0,-1291,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Ryan Arcidiacono,548,168,-380,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Thaddeus Young,1305,1305,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Tomas Satoransky,796,600,-196,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G060,2021-04-24,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Adam Mokoka,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Coby White,2142,2142,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Cristiano Felicio,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Daniel Theis,1949,1440,-509,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Denzel Valentine,595,360,-235,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Devon Dotson,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Garrett Temple,1845,1845,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Javonte Green,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Lauri Markkanen,1389,1389,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Nikola Vucevic,2114,0,-2114,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Patrick Williams,1342,0,-1342,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Ryan Arcidiacono,361,8,-353,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Thaddeus Young,1577,1577,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Tomas Satoransky,1087,600,-487,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G061,2021-04-26,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Adam Mokoka,93,93,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Coby White,2105,1795,-310,1,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Cristiano Felicio,93,93,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Daniel Theis,1255,1255,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Denzel Valentine,93,93,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Devon Dotson,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Garrett Temple,2090,2090,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Javonte Green,93,93,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Lauri Markkanen,1528,1528,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Nikola Vucevic,2226,0,-2226,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Patrick Williams,1371,0,-1371,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Ryan Arcidiacono,354,0,-354,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Thaddeus Young,1720,1720,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Tomas Satoransky,1379,600,-779,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G062,2021-04-28,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Adam Mokoka,57,57,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Al-Farouq Aminu,900,0,-900,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Coby White,2078,2078,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Daniel Theis,1513,1440,-73,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Denzel Valentine,1013,1013,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Devon Dotson,57,57,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Garrett Temple,1948,1948,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Javonte Green,57,57,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Nikola Vucevic,2170,0,-2170,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Patrick Williams,2106,0,-2106,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Ryan Arcidiacono,57,57,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Thaddeus Young,1120,1120,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Tomas Satoransky,1324,1324,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Wendell Carter Jr.,0,1769,1769,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G063,2021-04-30,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Al-Farouq Aminu,731,0,-731,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Coby White,2018,1945,-73,1,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Daniel Theis,1732,1440,-292,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Denzel Valentine,990,360,-630,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Garrett Temple,1671,1671,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Javonte Green,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Lauri Markkanen,1367,1367,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Nikola Vucevic,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Patrick Williams,1983,0,-1983,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Ryan Arcidiacono,934,0,-934,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Thaddeus Young,1977,1977,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Tomas Satoransky,997,600,-397,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G064,2021-05-01,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Adam Mokoka,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Al-Farouq Aminu,978,0,-978,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Coby White,1728,1728,0,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Cristiano Felicio,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Daniel Theis,2411,1440,-971,1,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Denzel Valentine,993,360,-633,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Devon Dotson,0,0,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Garrett Temple,1650,1650,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Javonte Green,673,673,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Lauri Markkanen,1008,1008,0,0,0,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Patrick Williams,1660,0,-1660,1,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Ryan Arcidiacono,277,238,-39,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Thaddeus Young,1663,1663,0,1,1,OBSERVED_BASELINE_RETAINED
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Tomas Satoransky,1359,600,-759,0,0,SAME_DATE_DONOR
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Protagonist,0,1800,1800,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,LaMelo Ball,0,1680,1680,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Wendell Carter Jr.,0,1560,1560,0,1,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G065,2021-05-03,Otto Porter Jr.,0,0,0,0,0,CONDITIONAL_AVAILABILITY
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Al-Farouq Aminu,0,0,0,0,0,NOT_ON_ALTERNATE_ROSTER
PORTER_ZERO,CHI_2020_21_G066,2021-05-06,Coby White,1807,1200,-607,1,0,SAME_DATE_DONOR
