season,date,game_id,team,player,person_id,seconds,start,comment,pts,fgm,fga,fg3m,fg3a,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2020-21,2021-01-16,0022000192,MIA,Kelly Olynyk,203482,1446,1,,3,1,4,1,4,0,0,0,3,3,2,0,1,3,3
2020-21,2021-01-16,0022000192,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-17,0022000198,CHI,Patrick Williams,1630172,1355,1,,5,2,5,1,1,0,0,0,5,5,1,0,0,1,4
2020-21,2021-01-17,0022000201,NOP,Kira Lewis Jr.,1630184,906,0,,3,1,5,0,0,1,2,0,2,2,5,0,0,0,3
2020-21,2021-01-17,0022000201,SAC,Buddy Hield,1627741,2145,1,,18,5,12,5,11,3,3,0,4,4,3,1,1,2,4
2020-21,2021-01-17,0022000201,SAC,Cory Joseph,202709,568,0,,2,1,4,0,3,0,0,0,0,0,0,0,0,0,3
2020-21,2021-01-17,0022000201,SAC,De'Aaron Fox,1628368,2342,1,,43,17,27,3,9,6,8,1,3,4,13,4,0,2,3
2020-21,2021-01-17,0022000201,SAC,Harrison Barnes,203084,2460,1,,7,2,8,2,6,1,1,0,1,1,4,0,0,1,3
2020-21,2021-01-17,0022000201,SAC,Marvin Bagley III,1628963,2174,1,,26,11,19,2,6,2,2,3,7,10,0,1,1,2,2
2020-21,2021-01-17,0022000201,SAC,Richaun Holmes,1626158,2530,1,,16,7,12,0,1,2,2,2,5,7,1,1,2,0,5
2020-21,2021-01-17,0022000201,SAC,Tyrese Haliburton,1630169,1379,0,,2,1,3,0,1,0,0,1,2,3,2,0,2,2,1
2020-21,2021-01-18,0022000206,DET,Isaiah Stewart,1630191,728,0,,0,0,1,0,0,0,0,1,1,2,1,0,1,0,2
2020-21,2021-01-18,0022000206,DET,Jerami Grant,203924,2017,1,,27,10,19,2,6,5,5,1,3,4,6,0,1,2,4
2020-21,2021-01-18,0022000206,DET,Josh Jackson,1628367,1235,0,,12,5,11,2,6,0,1,0,0,0,0,0,1,1,0
2020-21,2021-01-18,0022000206,DET,Mason Plumlee,203486,2128,1,,15,7,10,0,0,1,3,4,3,7,4,2,0,2,6
2020-21,2021-01-18,0022000206,MIA,Kelly Olynyk,203482,1499,1,,9,4,8,1,5,0,0,0,3,3,3,0,2,2,3
2020-21,2021-01-18,0022000206,MIA,Maurice Harkless,203090,1791,0,,3,1,2,1,2,0,0,0,2,2,3,2,1,0,3
2020-21,2021-01-19,0022000213,OKC,Hamidou Diallo,1628977,1121,0,,8,2,8,1,2,3,5,2,4,6,0,0,0,1,2
2020-21,2021-01-19,0022000214,NOP,Kira Lewis Jr.,1630184,219,0,,4,1,3,0,0,2,2,0,0,0,0,0,0,0,0
2020-21,2021-01-20,0022000219,DET,Isaiah Stewart,1630191,956,0,,4,2,4,0,0,0,0,0,4,4,1,1,1,1,4
2020-21,2021-01-20,0022000219,DET,Jerami Grant,203924,2471,1,,32,12,22,2,5,6,7,1,5,6,5,0,0,1,5
2020-21,2021-01-20,0022000219,DET,Josh Jackson,1628367,1189,0,,7,2,7,0,3,3,3,1,0,1,1,1,0,3,1
2020-21,2021-01-20,0022000219,DET,Mason Plumlee,203486,1629,1,,10,5,11,0,0,0,0,4,5,9,1,0,0,2,6
2020-21,2021-01-20,0022000220,MIA,Kelly Olynyk,203482,1691,1,,15,5,10,2,6,3,3,0,8,8,8,0,1,3,3
2020-21,2021-01-20,0022000220,MIA,Maurice Harkless,203090,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-20,0022000224,SAC,Buddy Hield,1627741,1721,1,,13,5,12,3,7,0,0,0,2,2,3,3,1,4,1
2020-21,2021-01-20,0022000224,SAC,Cory Joseph,202709,979,0,,6,3,6,0,0,0,0,0,3,3,4,3,1,0,2
2020-21,2021-01-20,0022000224,SAC,De'Aaron Fox,1628368,2040,1,,25,10,18,2,4,3,8,0,4,4,7,1,0,6,2
2020-21,2021-01-20,0022000224,SAC,Harrison Barnes,203084,1901,1,,5,2,6,1,3,0,0,0,5,5,2,1,0,1,1
2020-21,2021-01-20,0022000224,SAC,Marvin Bagley III,1628963,1754,1,,10,4,8,1,2,1,2,0,8,8,1,1,0,0,2
2020-21,2021-01-20,0022000224,SAC,Richaun Holmes,1626158,2120,1,,8,4,7,0,0,0,0,1,6,7,4,1,1,2,2
2020-21,2021-01-20,0022000224,SAC,Tyrese Haliburton,1630169,1498,0,,11,4,11,3,8,0,0,1,2,3,2,1,0,3,2
2020-21,2021-01-21,0022000227,NOP,Kira Lewis Jr.,1630184,119,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-21,2021-01-22,0022000229,CHI,Patrick Williams,1630172,964,1,,4,2,7,0,2,0,1,2,4,6,0,0,0,1,2
2020-21,2021-01-22,0022000230,DET,Isaiah Stewart,1630191,1371,0,,7,3,5,0,0,1,1,4,6,10,0,0,2,2,1
2020-21,2021-01-22,0022000230,DET,Jerami Grant,203924,2070,1,,21,4,15,3,6,10,13,1,7,8,3,0,2,3,1
2020-21,2021-01-22,0022000230,DET,Josh Jackson,1628367,1843,0,,12,3,8,1,3,5,9,1,2,3,2,1,3,4,6
2020-21,2021-01-22,0022000230,DET,Mason Plumlee,203486,1229,1,,6,1,3,0,0,4,8,4,5,9,4,0,1,3,6
2020-21,2021-01-22,0022000234,MIA,Kelly Olynyk,203482,1240,1,,2,1,5,0,2,0,0,0,1,1,1,2,0,1,3
2020-21,2021-01-22,0022000234,MIA,Maurice Harkless,203090,382,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020-21,2021-01-22,0022000239,OKC,Hamidou Diallo,1628977,1164,0,,10,4,8,0,1,2,2,0,2,2,4,1,0,1,2
2020-21,2021-01-22,0022000241,SAC,Buddy Hield,1627741,1761,1,,11,4,11,3,6,0,0,0,6,6,2,1,0,2,3
2020-21,2021-01-22,0022000241,SAC,Cory Joseph,202709,872,0,,8,3,6,1,2,1,2,1,1,2,2,0,0,0,1
2020-21,2021-01-22,0022000241,SAC,De'Aaron Fox,1628368,2239,1,,22,7,20,3,7,5,8,0,3,3,7,1,1,0,3
2020-21,2021-01-22,0022000241,SAC,Harrison Barnes,203084,2109,1,,21,5,13,2,6,9,9,0,8,8,7,1,0,0,2
2020-21,2021-01-22,0022000241,SAC,Marvin Bagley III,1628963,1855,1,,10,5,12,0,2,0,2,4,7,11,0,0,1,0,6
2020-21,2021-01-22,0022000241,SAC,Richaun Holmes,1626158,2222,1,,10,5,8,0,0,0,0,3,11,14,0,0,6,0,4
2020-21,2021-01-22,0022000241,SAC,Tyrese Haliburton,1630169,1870,0,,16,7,13,2,7,0,0,1,4,5,2,2,4,3,1
2020-21,2021-01-23,0022000243,DET,Isaiah Stewart,1630191,1159,0,,8,3,5,0,0,2,3,0,5,5,1,1,2,1,4
2020-21,2021-01-23,0022000243,DET,Jerami Grant,203924,2120,1,,11,3,19,2,9,3,4,2,7,9,3,2,1,2,5
2020-21,2021-01-23,0022000243,DET,Josh Jackson,1628367,1465,0,,11,4,8,1,2,2,3,0,1,1,2,0,3,3,4
2020-21,2021-01-23,0022000243,DET,Mason Plumlee,203486,1168,1,,7,2,5,0,0,3,4,1,4,5,2,0,1,4,6
2020-21,2021-01-23,0022000244,MIA,Kelly Olynyk,203482,1305,1,,5,2,9,1,8,0,0,1,6,7,4,2,0,0,1
2020-21,2021-01-23,0022000244,MIA,Maurice Harkless,203090,606,1,,6,2,2,2,2,0,0,0,1,1,0,0,0,0,0
2020-21,2021-01-23,0022000245,CHI,Patrick Williams,1630172,1850,1,,13,5,12,2,4,1,2,4,4,8,1,0,1,1,2
2020-21,2021-01-23,0022000246,NOP,Kira Lewis Jr.,1630184,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-24,0022000251,OKC,Hamidou Diallo,1628977,1184,0,,14,6,9,0,1,2,7,2,3,5,2,2,0,2,2
2020-21,2021-01-24,0022000253,WAS,Alex Len,203458,1240,0,,11,4,6,1,2,2,4,0,5,5,1,1,0,2,1
2020-21,2021-01-25,0022000257,DET,Isaiah Stewart,1630191,1222,0,,4,1,3,0,0,2,2,0,3,3,0,1,1,1,2
2020-21,2021-01-25,0022000257,DET,Jerami Grant,203924,1941,1,,25,6,13,3,6,10,10,3,5,8,5,1,1,0,4
2020-21,2021-01-25,0022000257,DET,Josh Jackson,1628367,1232,0,,12,4,8,1,3,3,4,0,7,7,1,1,2,1,1
2020-21,2021-01-25,0022000257,DET,Mason Plumlee,203486,1658,1,,10,5,6,0,0,0,0,5,5,10,1,0,0,3,1
2020-21,2021-01-25,0022000260,MIA,Kelly Olynyk,203482,1078,1,,2,1,7,0,5,0,0,1,5,6,1,0,2,1,4
2020-21,2021-01-25,0022000260,MIA,Maurice Harkless,203090,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-25,0022000262,CHI,Patrick Williams,1630172,602,1,,2,1,4,0,2,0,0,0,0,0,1,1,0,2,2
2020-21,2021-01-25,0022000267,OKC,Hamidou Diallo,1628977,1277,0,,11,5,8,0,0,1,6,0,3,3,2,2,0,0,2
2020-21,2021-01-26,0022000269,WAS,Alex Len,203458,380,0,,0,0,0,0,0,0,2,0,2,2,1,0,0,1,2
2020-21,2021-01-27,0022000272,DET,Isaiah Stewart,1630191,880,0,,0,0,6,0,0,0,0,6,0,6,1,1,0,0,2
2020-21,2021-01-27,0022000272,DET,Jerami Grant,203924,1969,1,,26,7,13,2,2,10,10,1,2,3,2,1,0,3,2
2020-21,2021-01-27,0022000272,DET,Josh Jackson,1628367,1300,0,,4,2,9,0,3,0,0,1,4,5,3,0,2,3,3
2020-21,2021-01-27,0022000272,DET,Mason Plumlee,203486,1698,1,,15,6,9,0,1,3,4,3,9,12,3,0,1,8,4
2020-21,2021-01-27,0022000273,SAC,Buddy Hield,1627741,2250,1,,29,10,17,7,12,2,2,0,5,5,3,3,1,1,2
2020-21,2021-01-27,0022000273,SAC,Cory Joseph,202709,769,0,,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1
2020-21,2021-01-27,0022000273,SAC,De'Aaron Fox,1628368,2339,1,,16,4,17,1,5,7,8,1,7,8,10,0,1,2,5
2020-21,2021-01-27,0022000273,SAC,Harrison Barnes,203084,2263,1,,21,8,11,3,6,2,2,0,5,5,4,2,0,3,1
2020-21,2021-01-27,0022000273,SAC,Marvin Bagley III,1628963,1310,1,,16,7,14,1,3,1,5,8,4,12,2,1,0,3,2
2020-21,2021-01-27,0022000273,SAC,Richaun Holmes,1626158,1906,1,,20,8,11,0,0,4,6,5,7,12,3,0,0,2,5
2020-21,2021-01-27,0022000273,SAC,Tyrese Haliburton,1630169,1805,0,,7,3,11,1,4,0,0,1,1,2,7,0,1,2,1
2020-21,2021-01-27,0022000275,MIA,Kelly Olynyk,203482,1317,1,,9,3,9,3,7,0,0,3,3,6,0,0,0,0,1
2020-21,2021-01-27,0022000275,MIA,Maurice Harkless,203090,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-27,0022000279,NOP,Kira Lewis Jr.,1630184,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-27,0022000279,WAS,Alex Len,203458,1168,0,,8,3,4,0,1,2,2,0,4,4,4,2,1,1,6
2020-21,2021-01-27,0022000281,OKC,Hamidou Diallo,1628977,1090,0,,10,4,9,0,0,2,3,1,4,5,1,0,1,2,2
2020-21,2021-01-28,0022000284,DET,Isaiah Stewart,1630191,1276,0,,8,2,6,0,1,4,4,3,3,6,0,0,1,0,1
2020-21,2021-01-28,0022000284,DET,Jerami Grant,203924,2225,1,,14,5,14,2,4,2,2,0,3,3,6,0,0,0,1
2020-21,2021-01-28,0022000284,DET,Josh Jackson,1628367,1029,0,,3,1,6,1,4,0,0,0,2,2,2,0,0,2,3
2020-21,2021-01-28,0022000284,DET,Mason Plumlee,203486,1604,1,,17,7,8,0,0,3,3,0,10,10,2,0,1,0,5
2020-21,2021-01-28,0022000285,MIA,Kelly Olynyk,203482,1489,1,,9,3,6,3,6,0,0,0,4,4,1,0,0,3,0
2020-21,2021-01-28,0022000285,MIA,Maurice Harkless,203090,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-29,0022000290,WAS,Alex Len,203458,1038,0,,9,3,6,1,3,2,4,4,5,9,1,1,1,1,2
2020-21,2021-01-29,0022000292,SAC,Buddy Hield,1627741,2377,1,,22,7,12,5,8,3,3,1,2,3,2,1,1,2,1
2020-21,2021-01-29,0022000292,SAC,Cory Joseph,202709,1468,0,,16,6,9,2,4,2,2,0,1,1,4,1,0,0,3
2020-21,2021-01-29,0022000292,SAC,De'Aaron Fox,1628368,2066,1,,24,8,14,3,5,5,7,1,1,2,4,1,0,7,4
2020-21,2021-01-29,0022000292,SAC,Harrison Barnes,203084,2239,1,,26,8,13,4,7,6,6,3,4,7,5,0,0,3,1
2020-21,2021-01-29,0022000292,SAC,Marvin Bagley III,1628963,1188,1,,7,3,8,1,4,0,2,1,4,5,1,1,0,3,4
2020-21,2021-01-29,0022000292,SAC,Richaun Holmes,1626158,1571,1,,5,1,4,0,0,3,4,2,3,5,2,1,2,4,6
2020-21,2021-01-29,0022000292,SAC,Tyrese Haliburton,1630169,2002,0,,10,4,10,1,7,1,1,1,5,6,11,1,1,2,3
2020-21,2021-01-29,0022000293,NOP,Kira Lewis Jr.,1630184,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-29,0022000295,OKC,Hamidou Diallo,1628977,1361,0,,18,4,9,1,3,9,9,0,3,3,2,0,0,2,3
2020-21,2021-01-30,0022000298,CHI,Patrick Williams,1630172,1458,1,,11,4,7,1,3,2,2,0,1,1,1,1,0,1,0
2020-21,2021-01-30,0022000300,NOP,Kira Lewis Jr.,1630184,593,0,,10,3,5,2,2,2,4,0,0,0,1,0,0,0,0
2020-21,2021-01-30,0022000301,MIA,Kelly Olynyk,203482,1543,0,,11,4,9,3,8,0,0,2,2,4,3,2,0,1,3
2020-21,2021-01-30,0022000301,MIA,Maurice Harkless,203090,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-30,0022000301,SAC,Buddy Hield,1627741,2199,1,,18,6,15,6,13,0,0,0,5,5,3,3,0,4,3
2020-21,2021-01-30,0022000301,SAC,Cory Joseph,202709,872,0,,0,0,4,0,1,0,0,2,1,3,1,1,0,2,1
2020-21,2021-01-30,0022000301,SAC,De'Aaron Fox,1628368,1897,1,,30,12,26,3,11,3,8,2,4,6,6,1,0,5,5
2020-21,2021-01-30,0022000301,SAC,Harrison Barnes,203084,2214,1,,11,4,8,2,4,1,1,2,1,3,2,0,0,0,2
2020-21,2021-01-30,0022000301,SAC,Marvin Bagley III,1628963,1546,1,,17,7,8,3,4,0,0,0,4,4,1,2,0,0,3
2020-21,2021-01-30,0022000301,SAC,Richaun Holmes,1626158,1682,1,,4,2,4,0,0,0,0,1,5,6,1,1,1,0,2
2020-21,2021-01-30,0022000301,SAC,Tyrese Haliburton,1630169,1860,0,,10,4,10,2,7,0,0,3,4,7,6,1,0,3,1
2020-21,2021-01-30,0022000305,DET,Isaiah Stewart,1630191,1184,0,,8,3,4,0,0,2,4,2,3,5,0,0,2,1,2
2020-21,2021-01-30,0022000305,DET,Jerami Grant,203924,1706,1,,18,5,8,2,5,6,8,0,1,1,1,1,0,2,1
2020-21,2021-01-30,0022000305,DET,Josh Jackson,1628367,1452,0,,17,4,9,2,6,7,8,1,5,6,1,1,1,2,3
2020-21,2021-01-30,0022000305,DET,Mason Plumlee,203486,976,1,,6,2,3,0,0,2,2,0,2,2,1,0,1,0,0
2020-21,2021-01-31,0022000310,WAS,Alex Len,203458,259,0,,2,1,3,0,1,0,0,0,0,0,0,0,0,1,1
2020-21,2021-02-01,0022000314,MIA,Kelly Olynyk,203482,1329,1,,11,4,7,3,5,0,0,3,4,7,0,0,1,1,1
2020-21,2021-02-01,0022000314,MIA,Maurice Harkless,203090,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-01,0022000315,CHI,Patrick Williams,1630172,1681,1,,10,3,8,0,3,4,6,0,1,1,2,0,0,0,1
2020-21,2021-02-01,0022000317,NOP,Kira Lewis Jr.,1630184,937,0,,2,1,6,0,0,0,0,0,1,1,1,1,0,0,1
2020-21,2021-02-01,0022000317,SAC,Buddy Hield,1627741,2340,1,,16,4,16,4,15,4,6,1,7,8,3,0,0,1,3
2020-21,2021-02-01,0022000317,SAC,Cory Joseph,202709,866,0,,3,1,2,1,2,0,0,0,1,1,1,0,0,1,0
2020-21,2021-02-01,0022000317,SAC,De'Aaron Fox,1628368,2381,1,,38,14,24,3,10,7,7,2,2,4,12,1,0,6,3
2020-21,2021-02-01,0022000317,SAC,Harrison Barnes,203084,2423,1,,24,8,14,5,9,3,3,2,6,8,4,1,1,3,0
2020-21,2021-02-01,0022000317,SAC,Marvin Bagley III,1628963,1296,1,,10,5,12,0,2,0,2,1,3,4,1,0,1,2,3
2020-21,2021-02-01,0022000317,SAC,Richaun Holmes,1626158,1987,1,,17,6,7,0,0,5,7,2,8,10,3,0,6,4,4
2020-21,2021-02-01,0022000317,SAC,Tyrese Haliburton,1630169,1946,0,,5,2,7,1,4,0,0,3,8,11,6,1,0,1,0
2020-21,2021-02-01,0022000318,OKC,Hamidou Diallo,1628977,921,0,,15,6,7,1,2,2,3,0,2,2,4,1,0,0,3
2020-21,2021-02-02,0022000325,DET,Isaiah Stewart,1630191,1184,0,,4,2,3,0,0,0,0,2,3,5,1,0,0,0,2
2020-21,2021-02-02,0022000325,DET,Jerami Grant,203924,2308,1,,27,9,18,2,5,7,8,0,4,4,4,0,3,1,4
2020-21,2021-02-02,0022000325,DET,Josh Jackson,1628367,1791,0,,22,7,15,3,7,5,5,3,5,8,2,0,2,6,3
2020-21,2021-02-02,0022000325,DET,Mason Plumlee,203486,1696,1,,17,7,11,0,0,3,3,6,8,14,2,1,0,0,2
2020-21,2021-02-02,0022000559,WAS,Alex Len,203458,475,0,,2,1,1,0,0,0,0,0,3,3,2,0,1,1,2
2020-21,2021-02-03,0022000331,MIA,Kelly Olynyk,203482,1621,1,,8,2,9,2,8,2,2,2,9,11,0,1,1,1,3
2020-21,2021-02-03,0022000331,MIA,Maurice Harkless,203090,0,0,NWT - Not With Team,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-03,0022000331,WAS,Alex Len,203458,1641,0,,10,3,4,0,1,4,4,2,6,8,3,0,0,0,1
2020-21,2021-02-03,0022000332,CHI,Patrick Williams,1630172,1930,1,,12,6,12,0,3,0,1,0,7,7,1,1,0,2,1
2020-21,2021-02-03,0022000333,OKC,Hamidou Diallo,1628977,1969,1,,16,5,9,0,1,6,6,2,7,9,1,3,0,6,2
2020-21,2021-02-03,0022000335,NOP,Kira Lewis Jr.,1630184,153,0,,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-03,0022000336,SAC,Buddy Hield,1627741,2290,1,,15,5,16,3,10,2,2,1,9,10,0,1,0,2,3
2020-21,2021-02-03,0022000336,SAC,Cory Joseph,202709,1185,0,,2,1,1,0,0,0,0,0,3,3,1,2,0,1,0
2020-21,2021-02-03,0022000336,SAC,De'Aaron Fox,1628368,2285,1,,26,9,17,2,5,6,6,0,1,1,11,2,0,3,2
2020-21,2021-02-03,0022000336,SAC,Harrison Barnes,203084,2223,1,,24,7,17,1,7,9,10,2,3,5,6,0,1,1,2
2020-21,2021-02-03,0022000336,SAC,Marvin Bagley III,1628963,1151,1,,9,4,8,1,2,0,2,2,4,6,0,0,0,0,2
2020-21,2021-02-03,0022000336,SAC,Richaun Holmes,1626158,1814,1,,7,3,8,0,1,1,1,1,6,7,0,0,1,1,5
2020-21,2021-02-03,0022000336,SAC,Tyrese Haliburton,1630169,1824,0,,21,8,15,5,9,0,0,2,1,3,4,2,0,1,1
2020-21,2021-02-05,0022000343,NOP,Kira Lewis Jr.,1630184,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-05,0022000344,CHI,Patrick Williams,1630172,2032,1,,20,7,11,0,1,6,6,2,5,7,1,2,1,1,3
2020-21,2021-02-05,0022000347,MIA,Kelly Olynyk,203482,1241,1,,17,6,8,5,7,0,0,1,6,7,1,0,0,0,3
2020-21,2021-02-05,0022000347,MIA,Maurice Harkless,203090,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-05,0022000347,WAS,Alex Len,203458,1453,0,,18,7,12,0,3,4,4,2,1,3,2,2,6,2,1
2020-21,2021-02-05,0022000348,OKC,Hamidou Diallo,1628977,2229,1,,16,6,13,0,1,4,8,0,2,2,10,1,0,2,1
2020-21,2021-02-05,0022000349,DET,Isaiah Stewart,1630191,1415,0,,10,5,6,0,0,0,2,5,5,10,1,1,2,2,3
2020-21,2021-02-05,0022000349,DET,Jerami Grant,203924,1944,1,,21,7,16,2,6,5,6,0,2,2,1,0,1,1,2
2020-21,2021-02-05,0022000349,DET,Josh Jackson,1628367,1494,0,,11,3,10,2,5,3,6,1,2,3,5,1,0,2,3
2020-21,2021-02-05,0022000349,DET,Mason Plumlee,203486,1465,1,,11,5,10,0,0,1,2,4,4,8,1,0,0,1,2
2020-21,2021-02-06,0022000352,SAC,Buddy Hield,1627741,2346,1,,5,1,11,0,9,3,4,0,4,4,7,0,0,0,0
2020-21,2021-02-06,0022000352,SAC,Cory Joseph,202709,1036,0,,2,1,5,0,2,0,0,0,2,2,5,1,0,2,2
2020-21,2021-02-06,0022000352,SAC,De'Aaron Fox,1628368,2290,1,,24,9,20,4,7,2,4,0,2,2,5,0,0,2,0
2020-21,2021-02-06,0022000352,SAC,Harrison Barnes,203084,2281,1,,28,10,16,5,7,3,5,1,6,7,4,1,0,0,0
2020-21,2021-02-06,0022000352,SAC,Marvin Bagley III,1628963,1063,1,,3,1,6,1,3,0,0,1,1,2,1,1,0,2,1
2020-21,2021-02-06,0022000352,SAC,Richaun Holmes,1626158,1815,1,,21,9,13,0,0,3,4,4,6,10,1,0,2,1,3
2020-21,2021-02-06,0022000352,SAC,Tyrese Haliburton,1630169,2105,0,,23,8,12,4,7,3,3,0,4,4,6,2,1,0,1
2020-21,2021-02-06,0022000353,CHI,Patrick Williams,1630172,2007,1,,16,7,13,1,2,1,1,1,9,10,1,0,1,2,1
2020-21,2021-02-06,0022000355,NOP,Kira Lewis Jr.,1630184,1131,0,,6,3,6,0,2,0,0,0,1,1,4,1,0,2,2
2020-21,2021-02-06,0022000359,OKC,Hamidou Diallo,1628977,1878,0,,15,6,13,1,4,2,2,0,6,6,3,1,1,2,4
2020-21,2021-02-06,0022000361,DET,Isaiah Stewart,1630191,632,0,,4,2,3,0,0,0,0,0,2,2,0,0,0,2,5
2020-21,2021-02-06,0022000361,DET,Jerami Grant,203924,2866,1,,32,11,27,3,11,7,7,0,4,4,6,2,1,1,4
2020-21,2021-02-06,0022000361,DET,Josh Jackson,1628367,2244,0,,28,11,20,5,10,1,2,2,6,8,3,2,1,4,6
2020-21,2021-02-06,0022000361,DET,Mason Plumlee,203486,2848,1,,15,6,7,0,0,3,5,3,5,8,6,2,2,5,4
2020-21,2021-02-07,0022000215,WAS,Alex Len,203458,476,1,,2,1,3,0,0,0,0,1,0,1,1,0,1,0,0
2020-21,2021-02-07,0022000364,MIA,Kelly Olynyk,203482,1599,1,,15,6,13,2,9,1,1,1,4,5,2,1,0,0,4
2020-21,2021-02-07,0022000364,MIA,Maurice Harkless,203090,0,0,NWT - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-07,0022000366,SAC,Buddy Hield,1627741,2279,1,,22,7,18,3,9,5,5,1,8,9,2,0,0,3,1
2020-21,2021-02-07,0022000366,SAC,Cory Joseph,202709,744,0,,2,1,3,0,1,0,0,0,1,1,3,2,0,0,1
2020-21,2021-02-07,0022000366,SAC,De'Aaron Fox,1628368,2159,1,,36,15,25,2,7,4,8,1,3,4,7,0,1,1,5
2020-21,2021-02-07,0022000366,SAC,Harrison Barnes,203084,2110,1,,4,1,7,0,4,2,2,3,9,12,1,1,0,1,1
2020-21,2021-02-07,0022000366,SAC,Marvin Bagley III,1628963,1254,1,,9,4,8,1,1,0,0,2,8,10,1,0,0,1,1
2020-21,2021-02-07,0022000366,SAC,Richaun Holmes,1626158,1881,1,,12,6,10,0,0,0,0,2,8,10,2,0,2,3,5
2020-21,2021-02-07,0022000366,SAC,Tyrese Haliburton,1630169,1649,0,,13,5,9,3,4,0,0,0,2,2,6,1,0,2,1
2020-21,2021-02-08,0022000368,CHI,Patrick Williams,1630172,2122,1,,10,2,7,2,3,4,4,0,6,6,1,0,0,2,3
2020-21,2021-02-08,0022000368,WAS,Alex Len,203458,1254,1,,13,5,5,0,0,3,6,2,5,7,1,0,2,2,5
2020-21,2021-02-08,0022000374,OKC,Hamidou Diallo,1628977,2453,1,,20,8,17,1,3,3,4,5,6,11,2,1,1,0,5
2020-21,2021-02-09,0022000375,DET,Isaiah Stewart,1630191,570,0,,5,2,3,1,1,0,0,0,0,0,0,1,1,1,1
2020-21,2021-02-09,0022000375,DET,Jerami Grant,203924,2261,1,,32,11,19,4,8,6,7,0,5,5,4,0,1,2,3
2020-21,2021-02-09,0022000375,DET,Josh Jackson,1628367,1713,0,,13,5,10,2,4,1,1,0,4,4,2,2,1,5,1
2020-21,2021-02-09,0022000375,DET,Mason Plumlee,203486,2282,1,,14,7,10,0,0,0,0,3,9,12,7,2,3,2,3
2020-21,2021-02-09,0022000376,MIA,Kelly Olynyk,203482,1839,1,,20,7,10,6,8,0,2,0,3,3,0,0,1,1,4
2020-21,2021-02-09,0022000376,MIA,Maurice Harkless,203090,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-09,0022000377,NOP,Kira Lewis Jr.,1630184,1191,0,,10,3,6,0,0,4,4,0,2,2,1,0,0,2,3
2020-21,2021-02-09,0022000381,SAC,Buddy Hield,1627741,2271,1,,21,7,20,6,16,1,1,0,8,8,4,0,1,3,5
2020-21,2021-02-09,0022000381,SAC,Cory Joseph,202709,774,0,,2,1,4,0,2,0,0,0,3,3,1,0,0,1,1
2020-21,2021-02-09,0022000381,SAC,De'Aaron Fox,1628368,2336,1,,34,13,30,3,10,5,8,0,6,6,10,1,0,3,4
2020-21,2021-02-09,0022000381,SAC,Harrison Barnes,203084,2240,1,,8,3,9,0,2,2,2,2,5,7,4,2,0,1,4
2020-21,2021-02-09,0022000381,SAC,Marvin Bagley III,1628963,1715,1,,17,6,11,2,5,3,5,1,5,6,1,1,0,1,3
2020-21,2021-02-09,0022000381,SAC,Richaun Holmes,1626158,1323,1,,10,5,9,0,0,0,1,2,3,5,1,0,1,1,5
2020-21,2021-02-09,0022000381,SAC,Tyrese Haliburton,1630169,2028,0,,15,6,9,3,4,0,0,2,0,2,3,2,2,1,3
2020-21,2021-02-10,0022000382,WAS,Alex Len,203458,1270,1,,11,5,6,1,1,0,0,2,3,5,1,1,1,2,1
2020-21,2021-02-10,0022000385,CHI,Patrick Williams,1630172,2082,1,,7,2,7,1,2,2,4,1,4,5,1,2,2,1,4
