event_id,game_id,date,team,player,seconds,start,comment,pts,reb,ast,stl,blk,tov,pf,fgm,fga,fg3m,fg3a,ftm,fta,plus_minus,official_url
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Cristiano Felicio,81,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Denzel Valentine,228,0,,0,3,0,0,0,2,0,0,0,0,0,0,0,-1,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Javonte Green,81,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Lauri Markkanen,1292,0,,15,6,0,1,1,1,0,5,7,3,4,2,2,12,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Nikola Vucevic,2112,1,,32,16,5,0,1,4,4,14,29,4,7,0,0,6,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Patrick Williams,1841,1,,10,3,2,4,0,2,0,4,8,1,1,1,1,-4,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Ryan Arcidiacono,81,0,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Thaddeus Young,1674,1,,14,7,5,1,1,3,2,6,10,0,0,2,4,11,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Tomas Satoransky,2065,1,,7,6,3,2,0,3,1,3,7,1,2,0,0,11,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Troy Brown Jr.,904,0,,3,3,1,1,1,1,2,1,4,0,2,1,1,15,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,CHI,Zach LaVine,2157,1,,19,8,6,0,1,3,0,6,18,4,12,3,4,16,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Aaron Holiday,1281,0,,4,1,1,2,0,3,1,1,4,0,0,2,3,-15,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Brian Bowen II,164,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,2,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Caris LeVert,1951,1,,20,6,5,0,1,0,3,9,18,2,4,0,0,-11,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Cassius Stanley,164,0,,0,1,0,0,0,0,0,0,2,0,1,0,0,2,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Doug McDermott,1425,1,,11,2,1,1,0,0,1,4,12,3,7,0,0,-4,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Edmond Sumner,1098,1,,15,1,1,2,0,3,2,6,8,0,2,3,5,-5,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Goga Bitadze,1119,0,,4,3,6,1,3,1,2,2,6,0,3,0,0,-12,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,JaKarr Sampson,748,0,,6,1,0,0,2,0,4,3,6,0,0,0,1,-4,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Jeremy Lamb,1393,0,,15,6,1,6,1,1,2,4,12,2,6,5,5,-12,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Justin Holiday,1435,1,,2,1,0,0,1,0,0,1,4,0,2,0,0,-3,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Kelan Martin,781,0,,2,1,0,0,1,1,1,1,4,0,2,0,0,0,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Myles Turner,1206,1,,10,4,0,0,3,0,1,3,5,2,3,2,2,-6,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,Oshae Brissett,164,0,,2,1,0,1,0,0,0,1,1,0,0,0,0,2,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G049,0022000769,2021-04-06,IND,T.J. McConnell,1471,0,,6,4,5,2,0,5,0,3,5,0,0,0,0,-14,https://www.nba.com/game/0022000769/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Al-Farouq Aminu,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Coby White,1605,0,,15,3,1,0,0,4,4,5,10,3,7,2,2,-2,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Cristiano Felicio,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Daniel Theis,1614,0,,14,10,3,0,0,3,2,6,9,0,1,2,3,16,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Denzel Valentine,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Javonte Green,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Lauri Markkanen,1100,0,,18,3,0,0,0,0,1,8,10,2,4,0,0,23,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Nikola Vucevic,1906,1,,22,7,4,1,0,2,2,9,19,3,6,1,1,-5,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Patrick Williams,1894,1,,11,7,1,1,1,1,0,3,7,1,2,4,4,-13,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Ryan Arcidiacono,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Thaddeus Young,1425,1,,11,9,6,0,0,0,4,4,11,0,0,3,3,-9,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Tomas Satoransky,1772,1,,9,2,7,0,0,1,0,4,5,1,2,0,0,3,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Troy Brown Jr.,833,0,,0,2,0,0,1,0,1,0,0,0,0,0,0,12,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,CHI,Zach LaVine,2251,1,,22,6,13,3,1,5,2,8,16,2,8,4,5,20,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Aron Baynes,1056,0,,6,4,0,1,0,0,4,3,6,0,2,0,0,-22,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Chris Boucher,2167,1,,38,19,1,1,1,1,2,14,24,3,7,7,8,16,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Gary Trent Jr.,2339,1,,6,1,1,0,0,3,2,2,14,1,7,1,1,-22,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Jalen Harris,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Malachi Flynn,2119,1,,9,3,8,2,0,2,2,3,11,3,7,0,0,6,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,O.G. Anunoby,2452,1,,13,4,6,3,0,2,4,5,17,2,8,1,2,-12,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Pascal Siakam,2298,1,,27,8,1,0,2,2,3,10,17,1,2,6,7,8,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Patrick McCaw,0,0,NWT - Not With Team,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Paul Watson,0,0,DND_HEALTH_AND_SAFETY_PROTOCOLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Rodney Hood,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Stanley Johnson,955,0,,7,0,1,2,1,0,2,2,5,0,0,3,4,-14,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G050,0022000523,2021-04-08,TOR,Yuta Watanabe,1014,0,,7,2,1,1,0,0,1,3,3,1,1,0,0,-5,https://www.nba.com/game/0022000523/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Bogdan Bogdanovic,2053,1,,10,4,2,0,1,2,2,5,10,0,4,0,0,17,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Brandon Goodwin,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Bruno Fernando,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Clint Capela,2225,1,,22,10,1,0,2,1,1,10,12,0,0,2,3,12,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Danilo Gallinari,1818,0,,20,6,1,2,0,1,2,6,16,4,8,4,4,13,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Kevin Huerter,2082,1,,11,2,5,2,1,0,2,5,8,1,4,0,0,14,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Lou Williams,1048,0,,9,0,5,0,0,1,0,3,7,1,3,2,2,-8,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Nathan Knight,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Onyeka Okongwu,655,0,,6,5,0,0,0,0,4,3,3,0,0,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Skylar Mays,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Solomon Hill,1323,1,,0,3,1,1,0,0,1,0,2,0,1,0,0,-11,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Tony Snell,920,0,,0,3,1,2,0,0,1,0,1,0,1,0,0,3,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,ATL,Trae Young,2276,1,,42,8,9,0,0,4,1,15,25,1,6,11,14,20,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Al-Farouq Aminu,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Coby White,1712,0,,11,1,4,1,0,0,5,4,11,1,5,2,2,-15,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Cristiano Felicio,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Daniel Theis,699,0,,4,3,0,0,0,0,2,1,2,0,0,2,2,2,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Denzel Valentine,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Javonte Green,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Lauri Markkanen,1617,0,,5,5,1,0,0,2,1,1,4,1,3,2,2,-12,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Nikola Vucevic,2181,1,,25,10,2,1,0,3,0,11,19,3,5,0,0,-14,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Patrick Williams,1548,1,,4,2,0,2,0,0,4,2,4,0,1,0,0,-10,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Ryan Arcidiacono,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Thaddeus Young,1424,1,,4,5,3,0,1,3,1,2,4,0,0,0,0,-7,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Tomas Satoransky,1991,1,,0,1,10,2,0,2,2,0,6,0,3,0,0,0,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Troy Brown Jr.,904,0,,5,3,0,0,0,0,1,2,5,1,4,0,0,-1,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G051,0022000791,2021-04-09,CHI,Zach LaVine,2324,1,,50,8,5,0,0,3,1,18,31,7,12,7,8,-3,https://www.nba.com/game/0022000791/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Al-Farouq Aminu,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Coby White,1382,0,,11,0,2,3,0,3,4,4,8,1,4,2,2,7,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Cristiano Felicio,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Daniel Theis,1712,0,,13,7,3,3,0,1,1,5,10,2,6,1,2,3,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Denzel Valentine,740,0,,3,1,2,0,0,0,0,1,5,1,4,0,0,-1,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Javonte Green,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Lauri Markkanen,1127,0,,8,2,1,0,0,0,0,3,4,2,3,0,1,6,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Nikola Vucevic,1649,1,,18,5,5,0,3,2,3,7,13,2,3,2,2,-14,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Patrick Williams,1580,1,,0,1,0,2,1,2,2,0,3,0,1,0,0,-13,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Ryan Arcidiacono,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Thaddeus Young,1224,1,,9,8,3,1,2,3,1,4,7,0,0,1,2,-1,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Tomas Satoransky,1553,1,,10,0,6,0,1,1,2,4,7,0,2,2,3,-11,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Troy Brown Jr.,1293,0,,15,7,2,1,0,0,4,6,7,3,3,0,0,7,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,CHI,Zach LaVine,2140,1,,30,7,6,0,1,1,2,13,28,4,12,0,1,-3,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Anthony Edwards,2149,1,,15,5,2,3,0,2,0,5,14,2,5,3,3,4,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,D'Angelo Russell,1536,0,,27,2,4,0,0,2,2,9,13,3,6,6,6,2,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Ed Davis,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Jaden McDaniels,1775,1,,4,6,1,1,3,0,2,1,7,0,4,2,2,-3,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Jake Layman,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Jarred Vanderbilt,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Jarrett Culver,416,0,,5,0,0,1,0,1,0,2,2,1,1,0,0,-1,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Jaylen Nowell,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Jordan McLaughlin,489,0,,2,2,0,0,0,1,0,1,1,0,0,0,0,-4,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Josh Okogie,2139,1,,6,3,0,1,1,3,2,2,6,0,2,2,2,1,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Juancho Hernangomez,464,0,,0,1,1,0,0,0,1,0,1,0,1,0,0,3,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Karl-Anthony Towns,2208,1,,27,12,8,0,2,4,4,8,15,3,7,8,8,9,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Naz Reid,1699,0,,18,1,2,0,0,1,1,6,9,2,4,4,4,-4,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G052,0022000812,2021-04-11,MIN,Ricky Rubio,1526,1,,17,4,9,1,0,0,2,6,13,5,6,0,0,13,https://www.nba.com/game/0022000812/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Al-Farouq Aminu,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Coby White,1462,0,,6,2,2,0,0,2,3,2,8,0,4,2,2,-2,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Cristiano Felicio,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Daniel Theis,1625,0,,18,4,2,0,0,1,1,8,12,0,3,2,3,-13,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Denzel Valentine,501,0,,2,0,1,0,0,0,1,1,1,0,0,0,0,-1,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Javonte Green,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Lauri Markkanen,964,0,,0,7,2,0,0,3,2,0,3,0,1,0,0,8,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Nikola Vucevic,1988,1,,17,10,1,5,1,0,2,7,19,3,7,0,1,-19,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Patrick Williams,1638,1,,2,3,1,2,0,2,0,1,3,0,1,0,0,-12,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Ryan Arcidiacono,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Thaddeus Young,1183,1,,20,1,1,0,0,1,0,10,15,0,2,0,0,2,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Tomas Satoransky,1323,1,,2,1,2,1,0,3,4,1,5,0,1,0,0,-19,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Troy Brown Jr.,1535,0,,2,8,2,0,0,1,1,1,6,0,4,0,0,8,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,CHI,Zach LaVine,2181,1,,21,4,9,0,2,4,2,5,14,2,8,9,11,-7,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Brandon Clarke,1289,0,,9,9,1,1,1,1,2,4,6,0,1,1,2,8,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Desmond Bane,974,0,,9,2,1,1,1,1,2,3,4,2,3,1,1,10,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Dillon Brooks,2194,1,,17,7,2,1,0,0,4,6,19,1,4,4,4,23,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Grayson Allen,1929,1,,14,6,2,0,0,4,1,5,10,4,9,0,0,0,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Ja Morant,2181,1,,13,3,10,0,0,5,0,5,14,0,1,3,4,23,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,John Konchar,581,0,,3,3,0,0,1,1,1,1,2,1,2,0,0,-13,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Jonas Valanciunas,2054,1,,26,14,2,0,3,2,3,12,15,0,1,2,2,21,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Killian Tillie,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Kyle Anderson,1719,1,,5,5,6,4,1,3,3,2,8,1,6,0,0,2,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Sean McDermott,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Tyus Jones,781,0,,3,1,2,0,0,1,1,1,4,0,0,1,1,-10,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G053,0022000278,2021-04-12,MEM,Xavier Tillman,698,0,,2,1,1,0,0,2,3,1,3,0,1,0,0,-9,https://www.nba.com/game/0022000278/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Al-Farouq Aminu,253,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,3,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Coby White,720,0,,2,2,0,0,0,3,0,1,4,0,1,0,0,-14,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Cristiano Felicio,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Daniel Theis,1628,0,,16,6,1,1,1,1,3,7,12,1,3,1,2,-4,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Denzel Valentine,667,0,,0,3,2,0,0,1,0,0,1,0,0,0,0,-2,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Garrett Temple,598,0,,0,0,1,0,0,1,1,0,1,0,1,0,0,-11,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Javonte Green,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Lauri Markkanen,993,0,,6,1,0,1,0,0,0,2,6,2,5,0,0,2,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Nikola Vucevic,2015,1,,29,11,1,1,2,0,3,11,20,5,8,2,2,-4,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Patrick Williams,1668,1,,9,6,3,3,0,0,2,3,4,1,1,2,3,-1,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Ryan Arcidiacono,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Thaddeus Young,852,1,,2,2,2,0,0,1,0,1,5,0,1,0,0,-8,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Tomas Satoransky,1801,1,,9,0,6,0,1,1,2,4,7,1,3,0,0,-23,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Troy Brown Jr.,866,0,,3,3,0,0,0,0,1,1,3,1,2,0,0,8,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,CHI,Zach LaVine,2339,1,,30,5,7,1,2,4,4,11,22,6,12,2,2,9,https://www.nba.com/game/0022000833/box-score
CHI_2020_21_G054,0022000833,2021-04-14,ORL,Chasson Randle,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.nba.com/game/0022000833/box-score
