game_id,date,matchup,player,actual_seconds,actual_start,points,plus_minus,comment,source_url
0022000896,2021-04-22,CHI vs. CHA,Coby White,1682,1,18,25,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Cristiano Felicio,163,0,2,-4,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Daniel Theis,1514,1,9,5,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Denzel Valentine,969,0,3,-1,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Devon Dotson,84,0,0,0,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Garrett Temple,1460,1,9,20,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Javonte Green,163,0,0,-4,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Lauri Markkanen,1591,0,11,7,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Nikola Vucevic,1722,1,18,24,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Patrick Williams,1392,1,7,7,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Ryan Arcidiacono,1127,0,3,-5,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Thaddeus Young,1203,0,18,16,,https://www.nba.com/game/0022000896/box-score
0022000896,2021-04-22,CHI vs. CHA,Tomas Satoransky,1246,0,10,-5,,https://www.nba.com/game/0022000896/box-score
0022000907,2021-04-24,CHI @ MIA,Adam Mokoka,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Al-Farouq Aminu,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Coby White,2258,1,31,-4,,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Daniel Theis,1551,1,9,-5,,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Denzel Valentine,1086,0,9,7,,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Devon Dotson,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Garrett Temple,1978,1,2,-11,,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Javonte Green,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Lauri Markkanen,1251,0,9,10,,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Nikola Vucevic,2336,1,26,-2,,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Patrick Williams,1291,1,4,-9,,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Ryan Arcidiacono,548,0,3,-5,,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Thaddeus Young,1305,0,6,-2,,https://www.nba.com/game/0022000907/box-score
0022000907,2021-04-24,CHI @ MIA,Tomas Satoransky,796,0,2,-4,,https://www.nba.com/game/0022000907/box-score
0022000922,2021-04-26,CHI @ MIA,Adam Mokoka,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Al-Farouq Aminu,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Coby White,2142,1,17,12,,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Daniel Theis,1949,1,23,5,,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Denzel Valentine,595,0,0,-3,,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Devon Dotson,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Garrett Temple,1845,1,10,14,,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Javonte Green,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Lauri Markkanen,1389,0,12,9,,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Nikola Vucevic,2114,1,24,10,,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Patrick Williams,1342,1,8,3,,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Ryan Arcidiacono,361,0,0,-1,,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Thaddeus Young,1577,0,10,-3,,https://www.nba.com/game/0022000922/box-score
0022000922,2021-04-26,CHI @ MIA,Tomas Satoransky,1087,0,6,-6,,https://www.nba.com/game/0022000922/box-score
0022000937,2021-04-28,CHI @ NYK,Adam Mokoka,93,0,0,-2,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Al-Farouq Aminu,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Coby White,2105,1,12,-23,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Cristiano Felicio,93,0,0,-2,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Daniel Theis,1255,1,6,-23,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Denzel Valentine,93,0,1,-2,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Devon Dotson,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Garrett Temple,2090,1,12,-13,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Javonte Green,93,0,0,-2,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Lauri Markkanen,1528,0,14,-1,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Nikola Vucevic,2226,1,26,-9,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Patrick Williams,1371,1,7,-19,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Ryan Arcidiacono,354,0,0,-5,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Thaddeus Young,1720,0,10,4,,https://www.nba.com/game/0022000937/box-score
0022000937,2021-04-28,CHI @ NYK,Tomas Satoransky,1379,0,6,2,,https://www.nba.com/game/0022000937/box-score
0022000954,2021-04-30,CHI vs. MIL,Adam Mokoka,57,0,0,2,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Al-Farouq Aminu,900,0,5,-6,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Coby White,2078,1,21,-6,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Daniel Theis,1513,1,16,-8,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Denzel Valentine,1013,0,5,-3,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Devon Dotson,57,0,2,2,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Garrett Temple,1948,1,6,-6,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Javonte Green,57,0,0,2,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Nikola Vucevic,2170,1,17,-8,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Patrick Williams,2106,1,5,-11,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Ryan Arcidiacono,57,0,0,2,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Thaddeus Young,1120,0,8,0,,https://www.nba.com/game/0022000954/box-score
0022000954,2021-04-30,CHI vs. MIL,Tomas Satoransky,1324,0,13,-10,,https://www.nba.com/game/0022000954/box-score
0022000959,2021-05-01,CHI @ ATL,Al-Farouq Aminu,731,0,0,-3,,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Coby White,2018,1,12,-5,,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Daniel Theis,1732,1,7,-9,,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Denzel Valentine,990,0,9,7,,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Garrett Temple,1671,1,5,-18,,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Javonte Green,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Lauri Markkanen,1367,0,7,-3,,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Nikola Vucevic,0,0,0,0,DND - Injury/Illness,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Patrick Williams,1983,1,19,-9,,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Ryan Arcidiacono,934,0,6,9,,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Thaddeus Young,1977,1,20,-15,,https://www.nba.com/game/0022000959/box-score
0022000959,2021-05-01,CHI @ ATL,Tomas Satoransky,997,0,12,-9,,https://www.nba.com/game/0022000959/box-score
0022000979,2021-05-03,CHI vs. PHI,Adam Mokoka,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Al-Farouq Aminu,978,0,2,15,,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Coby White,1728,1,23,-4,,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Daniel Theis,2411,1,11,-11,,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Denzel Valentine,993,0,11,13,,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Devon Dotson,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Garrett Temple,1650,1,7,-30,,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Javonte Green,673,0,7,13,,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Lauri Markkanen,1008,0,5,-8,,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Patrick Williams,1660,1,5,-26,,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Ryan Arcidiacono,277,0,0,0,,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Thaddeus Young,1663,1,13,-16,,https://www.nba.com/game/0022000979/box-score
0022000979,2021-05-03,CHI vs. PHI,Tomas Satoransky,1359,0,10,-6,,https://www.nba.com/game/0022000979/box-score
0022000434,2021-05-06,CHI @ CHA,Al-Farouq Aminu,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Coby White,1807,1,14,7,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Cristiano Felicio,117,0,0,2,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Daniel Theis,1567,1,12,7,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Denzel Valentine,117,0,3,2,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Devon Dotson,117,0,0,2,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Garrett Temple,1418,0,12,7,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Javonte Green,446,0,3,11,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Lauri Markkanen,1250,0,10,0,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Nikola Vucevic,1839,1,29,14,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Patrick Williams,1565,1,11,19,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Ryan Arcidiacono,117,0,0,2,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Thaddeus Young,1196,0,7,12,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Tomas Satoransky,1197,0,6,12,,https://www.nba.com/game/0022000434/box-score
0022000434,2021-05-06,CHI @ CHA,Zach LaVine,1647,1,13,8,,https://www.nba.com/game/0022000434/box-score
0022000160,2021-05-07,CHI vs. BOS,Al-Farouq Aminu,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Coby White,1989,1,25,13,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Cristiano Felicio,102,0,0,4,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Daniel Theis,1711,1,9,7,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Denzel Valentine,102,0,2,4,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Devon Dotson,102,0,4,4,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Garrett Temple,1726,0,4,17,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Javonte Green,367,0,3,10,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Lauri Markkanen,853,0,8,6,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Nikola Vucevic,1925,1,18,12,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Patrick Williams,1605,1,7,9,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Ryan Arcidiacono,102,0,3,4,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Thaddeus Young,1067,0,9,11,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Tomas Satoransky,789,0,4,5,,https://www.nba.com/game/0022000160/box-score
0022000160,2021-05-07,CHI vs. BOS,Zach LaVine,1960,1,25,4,,https://www.nba.com/game/0022000160/box-score
0022001023,2021-05-09,CHI @ DET,Adam Mokoka,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Al-Farouq Aminu,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Coby White,1842,1,21,0,,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Denzel Valentine,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Devon Dotson,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Garrett Temple,1846,0,1,1,,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Javonte Green,759,0,4,1,,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Lauri Markkanen,1373,0,2,1,,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Nikola Vucevic,2170,1,29,0,,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Patrick Williams,1380,1,4,7,,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Ryan Arcidiacono,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Thaddeus Young,1611,1,11,19,,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Tomas Satoransky,1282,0,6,12,,https://www.nba.com/game/0022001023/box-score
0022001023,2021-05-09,CHI @ DET,Zach LaVine,2137,1,30,19,,https://www.nba.com/game/0022001023/box-score
0022001036,2021-05-11,CHI vs. BKN,Al-Farouq Aminu,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Coby White,2230,1,16,-5,,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Daniel Theis,1279,1,10,-13,,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Denzel Valentine,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Devon Dotson,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Garrett Temple,1740,0,7,3,,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Javonte Green,158,0,0,0,,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Lauri Markkanen,1140,0,11,-3,,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Nikola Vucevic,2174,1,12,1,,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Patrick Williams,1369,1,5,-16,,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Ryan Arcidiacono,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Thaddeus Young,1468,0,4,6,,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Tomas Satoransky,650,0,1,-3,,https://www.nba.com/game/0022001036/box-score
0022001036,2021-05-11,CHI vs. BKN,Zach LaVine,2192,1,41,-10,,https://www.nba.com/game/0022001036/box-score
0022001051,2021-05-13,CHI vs. TOR,Adam Mokoka,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Al-Farouq Aminu,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Coby White,2507,1,17,14,,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Denzel Valentine,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Devon Dotson,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Garrett Temple,1640,0,2,4,,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Javonte Green,752,0,10,15,,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Lauri Markkanen,1519,0,20,15,,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Nikola Vucevic,1945,1,16,3,,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Patrick Williams,1099,1,9,-3,,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Ryan Arcidiacono,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Thaddeus Young,1685,1,10,2,,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Tomas Satoransky,1180,0,6,8,,https://www.nba.com/game/0022001051/box-score
0022001051,2021-05-13,CHI vs. TOR,Zach LaVine,2073,1,24,2,,https://www.nba.com/game/0022001051/box-score
0022001060,2021-05-15,CHI @ BKN,Adam Mokoka,149,0,0,6,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Al-Farouq Aminu,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Coby White,2064,1,3,-17,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Cristiano Felicio,170,0,4,4,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Denzel Valentine,961,0,0,-12,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Devon Dotson,149,0,0,6,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Garrett Temple,1644,1,8,-6,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Javonte Green,1035,0,4,-2,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Lauri Markkanen,1823,0,14,-23,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Nikola Vucevic,1815,1,10,-11,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Patrick Williams,1972,1,24,-14,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Ryan Arcidiacono,816,0,5,3,,https://www.nba.com/game/0022001060/box-score
0022001060,2021-05-15,CHI @ BKN,Thaddeus Young,1803,1,19,-4,,https://www.nba.com/game/0022001060/box-score
0022001068,2021-05-16,CHI vs. MIL,Adam Mokoka,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Al-Farouq Aminu,0,0,0,0,DNP - Coach's Decision,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Coby White,1876,1,19,-9,,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Cristiano Felicio,1077,0,5,5,,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Denzel Valentine,1249,0,8,9,,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Devon Dotson,1285,0,11,13,,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Garrett Temple,1718,1,7,-7,,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Javonte Green,1394,0,6,12,,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Lauri Markkanen,1486,1,17,-11,,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Patrick Williams,1778,1,11,-2,,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Ryan Arcidiacono,1004,0,14,15,,https://www.nba.com/game/0022001068/box-score
0022001068,2021-05-16,CHI vs. MIL,Thaddeus Young,1533,1,20,5,,https://www.nba.com/game/0022001068/box-score
