game_id,date,player,source_player,normal_role_minutes,evidence,source_game_id,source_team,source_seconds,source_comment,previous_played_date,next_played_date,primary_report_id,primary_report_team,primary_status,primary_reason,priority,alternate_available,alternate_minutes
0022100148,2021-11-08,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-11-01,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100148,2021-11-08,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100148,CHI,1438,,2021-11-06,2021-11-10,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100148,2021-11-08,Green,Javonte Green,0,OBSERVED_PLAYED,0022100148,CHI,1734,,2021-11-06,2021-11-10,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100148,2021-11-08,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-11-07,2021-11-10,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100148,2021-11-08,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,,2021-11-10,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100148,2021-11-08,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100148,CHI,879,,2021-11-06,2021-11-10,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100148,2021-11-08,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100148,2021-11-08,Denzel Valentine,Denzel Valentine,0,NO_SAME_DAY_ROW,,,,,2021-11-07,2021-11-12,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100148,2021-11-08,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100163,CHI,1906,,2021-11-08,2021-11-12,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100164,CHA,1948,,2021-11-08,2021-11-12,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,Coby,Coby White,18,NO_SAME_DAY_ROW,,,,,,2021-11-15,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100163,2021-11-10,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100159,ORL,1088,,2021-11-07,2021-11-13,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100166,SAS,1414,,2021-11-07,2021-11-12,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100165,NOP,1138,,2021-11-08,2021-11-12,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-11-01,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100163,2021-11-10,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100163,CHI,1363,,2021-11-08,2021-11-12,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,Green,Javonte Green,0,OBSERVED_PLAYED,0022100163,CHI,1271,,2021-11-08,2021-11-12,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,Chris Duarte,Chris Duarte,14,OBSERVED_PLAYED,0022100167,IND,1270,,2021-11-07,2021-11-11,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,Joe Wieskamp,Joe Wieskamp,0,OBSERVED_PLAYED,0022100166,SAS,194,,,2021-11-29,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100163,CHI,372,,2021-11-08,2021-11-12,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100163,2021-11-10,Denzel Valentine,Denzel Valentine,0,OBSERVED_COACH_DNP,0022100158,CLE,0,DNP - Coach's Decision,2021-11-07,2021-11-12,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100163,2021-11-10,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100183,2021-11-12,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100183,CHI,2067,,2021-11-10,2021-11-14,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100183,2021-11-12,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100174,CHA,2243,,2021-11-10,2021-11-14,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100183,2021-11-12,Coby,Coby White,18,NO_SAME_DAY_ROW,,,,,,2021-11-15,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100183,2021-11-12,Carter,Wendell Carter Jr.,28,NO_SAME_DAY_ROW,,,,,2021-11-10,2021-11-13,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100183,2021-11-12,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100181,SAS,1445,,2021-11-10,2021-11-14,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100183,2021-11-12,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100179,NOP,938,,2021-11-10,2021-11-13,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100183,2021-11-12,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-11-01,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100183,2021-11-12,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100183,CHI,1485,,2021-11-10,2021-11-14,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100183,2021-11-12,Green,Javonte Green,0,OBSERVED_PLAYED,0022100183,CHI,971,,2021-11-10,2021-11-14,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100183,2021-11-12,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-11-11,2021-11-13,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100183,2021-11-12,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-11-10,2021-11-29,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100183,2021-11-12,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100183,CHI,816,,2021-11-10,2021-11-14,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100183,2021-11-12,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100183,2021-11-12,Denzel Valentine,Denzel Valentine,0,OBSERVED_PLAYED,0022100176,CLE,219,,2021-11-07,2021-11-13,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100183,2021-11-12,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100198,2021-11-14,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100198,CHI,2277,,2021-11-12,2021-11-15,IR_1114,CHI,Available,THUMB_SPRAIN,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100198,2021-11-14,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100194,CHA,2253,,2021-11-12,2021-11-17,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100198,2021-11-14,Coby,Coby White,18,NO_SAME_DAY_ROW,,,,,,2021-11-15,IR_1114,CHI,Out,SHOULDER_INJURY_MANAGEMENT,REVIEW_LISTED_REASON,HOLD,HOLD
0022100198,2021-11-14,Carter,Wendell Carter Jr.,28,NO_SAME_DAY_ROW,,,,,2021-11-13,2021-11-15,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100198,2021-11-14,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100192,SAS,1578,,2021-11-12,2021-11-16,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100198,2021-11-14,Satoransky,Tomas Satoransky,0,NO_SAME_DAY_ROW,,,,,2021-11-13,2021-11-15,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100198,2021-11-14,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-11-01,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100198,2021-11-14,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100198,CHI,2320,,2021-11-12,2021-11-15,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100198,2021-11-14,Green,Javonte Green,0,OBSERVED_PLAYED,0022100198,CHI,1333,,2021-11-12,2021-11-15,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100198,2021-11-14,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-11-13,2021-11-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100198,2021-11-14,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-11-10,2021-11-29,IR_1114,SAS,Out,G_LEAGUE_TWO_WAY,REVIEW_LISTED_REASON,HOLD,HOLD
0022100198,2021-11-14,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100198,CHI,1425,,2021-11-12,2021-11-15,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100198,2021-11-14,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100198,2021-11-14,Denzel Valentine,Denzel Valentine,0,NO_SAME_DAY_ROW,,,,,2021-11-13,2021-11-15,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100198,2021-11-14,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100209,2021-11-15,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100209,CHI,2048,,2021-11-14,2021-11-17,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100209,2021-11-15,LaMelo_pick4,LaMelo Ball,32,NO_SAME_DAY_ROW,,,,,2021-11-14,2021-11-17,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100209,2021-11-15,Coby,Coby White,18,OBSERVED_PLAYED,0022100209,CHI,657,,,2021-11-17,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100209,2021-11-15,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100202,ORL,2022,,2021-11-13,2021-11-17,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100209,2021-11-15,Young,Thaddeus Young,20,NO_SAME_DAY_ROW,,,,,2021-11-14,2021-11-16,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100209,2021-11-15,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100201,NOP,1015,,2021-11-13,2021-11-17,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100209,2021-11-15,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-11-01,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100209,2021-11-15,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100209,CHI,2067,,2021-11-14,2021-11-17,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100209,2021-11-15,Green,Javonte Green,0,OBSERVED_PLAYED,0022100209,CHI,840,,2021-11-14,2021-11-17,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100209,2021-11-15,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-11-13,2021-11-19,IR_1114,IND,Questionable,SHOULDER_SORENESS,REVIEW_LISTED_REASON,HOLD,HOLD
0022100209,2021-11-15,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-11-10,2021-11-29,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100209,2021-11-15,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100209,CHI,1633,,2021-11-14,2021-11-17,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100209,2021-11-15,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100209,2021-11-15,Denzel Valentine,Denzel Valentine,0,OBSERVED_PLAYED,0022100199,CLE,1322,,2021-11-13,2021-11-17,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100209,2021-11-15,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100223,2021-11-17,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100223,CHI,2242,,2021-11-15,2021-11-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100223,2021-11-17,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100213,CHA,2154,,2021-11-14,2021-11-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100223,2021-11-17,Coby,Coby White,18,OBSERVED_PLAYED,0022100223,CHI,629,,2021-11-15,2021-11-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100223,2021-11-17,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100218,ORL,1496,,2021-11-15,2021-11-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100223,2021-11-17,Young,Thaddeus Young,20,NO_SAME_DAY_ROW,,,,,2021-11-16,2021-11-18,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100223,2021-11-17,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100217,NOP,1000,,2021-11-15,2021-11-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100223,2021-11-17,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-11-01,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100223,2021-11-17,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100223,CHI,2256,,2021-11-15,2021-11-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100223,2021-11-17,Green,Javonte Green,0,OBSERVED_PLAYED,0022100223,CHI,1212,,2021-11-15,2021-11-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100223,2021-11-17,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-11-13,2021-11-19,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100223,2021-11-17,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-11-10,2021-11-29,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100223,2021-11-17,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100223,CHI,1279,,2021-11-15,2021-11-19,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100223,2021-11-17,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100223,2021-11-17,Denzel Valentine,Denzel Valentine,0,OBSERVED_PLAYED,0022100216,CLE,633,,2021-11-15,2021-11-18,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100223,2021-11-17,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100236,2021-11-19,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100236,CHI,2209,,2021-11-17,2021-11-21,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100236,2021-11-19,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100230,CHA,2365,,2021-11-17,2021-11-20,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100236,2021-11-19,Coby,Coby White,18,OBSERVED_PLAYED,0022100236,CHI,654,,2021-11-17,2021-11-21,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100236,2021-11-19,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100233,ORL,1601,,2021-11-17,2021-11-20,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100236,2021-11-19,Young,Thaddeus Young,20,NO_SAME_DAY_ROW,,,,,2021-11-18,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100236,2021-11-19,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100235,NOP,1525,,2021-11-17,2021-11-20,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100236,2021-11-19,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-11-01,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100236,2021-11-19,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100236,CHI,2058,,2021-11-17,2021-11-21,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100236,2021-11-19,Green,Javonte Green,0,OBSERVED_PLAYED,0022100236,CHI,1341,,2021-11-17,2021-11-21,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100236,2021-11-19,Chris Duarte,Chris Duarte,14,OBSERVED_PLAYED,0022100230,IND,813,,2021-11-13,2021-11-20,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100236,2021-11-19,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-11-10,2021-11-29,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100236,2021-11-19,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100236,CHI,914,,2021-11-17,2021-11-21,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100236,2021-11-19,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100236,2021-11-19,Denzel Valentine,Denzel Valentine,0,NO_SAME_DAY_ROW,,,,,2021-11-18,2021-11-24,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100236,2021-11-19,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100250,2021-11-21,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100250,CHI,2170,,2021-11-19,2021-11-22,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100250,2021-11-21,LaMelo_pick4,LaMelo Ball,32,NO_SAME_DAY_ROW,,,,,2021-11-20,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100250,2021-11-21,Coby,Coby White,18,OBSERVED_PLAYED,0022100250,CHI,1259,,2021-11-19,2021-11-22,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100250,2021-11-21,Carter,Wendell Carter Jr.,28,NO_SAME_DAY_ROW,,,,,2021-11-20,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100250,2021-11-21,Young,Thaddeus Young,20,NO_SAME_DAY_ROW,,,,,2021-11-18,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100250,2021-11-21,Satoransky,Tomas Satoransky,0,NO_SAME_DAY_ROW,,,,,2021-11-20,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100250,2021-11-21,Markkanen,Lauri Markkanen,28,NO_SAME_DAY_ROW,,,,,2021-11-01,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100250,2021-11-21,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100250,CHI,1802,,2021-11-19,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100250,2021-11-21,Green,Javonte Green,0,OBSERVED_PLAYED,0022100250,CHI,955,,2021-11-19,2021-11-22,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100250,2021-11-21,Chris Duarte,Chris Duarte,14,NO_SAME_DAY_ROW,,,,,2021-11-20,2021-11-22,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100250,2021-11-21,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-11-10,2021-11-29,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100250,2021-11-21,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100250,CHI,1089,,2021-11-19,2021-11-22,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100250,2021-11-21,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100250,2021-11-21,Denzel Valentine,Denzel Valentine,0,NO_SAME_DAY_ROW,,,,,2021-11-18,2021-11-24,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100250,2021-11-21,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100257,CHI,1583,,2021-11-21,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100254,CHA,2296,,2021-11-20,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,Coby,Coby White,18,OBSERVED_PLAYED,0022100257,CHI,1479,,2021-11-21,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100258,ORL,1656,,2021-11-20,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100260,SAS,296,,2021-11-18,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100259,NOP,773,,2021-11-20,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,Markkanen,Lauri Markkanen,28,OBSERVED_PLAYED,0022100253,CLE,1849,,2021-11-01,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,Caruso,Alex Caruso,22,NO_SAME_DAY_ROW,,,,,2021-11-21,2021-11-24,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100257,2021-11-22,Green,Javonte Green,0,OBSERVED_PLAYED,0022100257,CHI,984,,2021-11-21,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,Chris Duarte,Chris Duarte,14,OBSERVED_PLAYED,0022100257,IND,1352,,2021-11-20,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-11-10,2021-11-29,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100257,2021-11-22,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100257,CHI,1039,,2021-11-21,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,Stanley Johnson,Stanley Johnson,0,NO_SAME_DAY_ROW,,,,,,2021-12-25,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100257,2021-11-22,Denzel Valentine,Denzel Valentine,0,OBSERVED_COACH_DNP,0022100253,CLE,0,DNP - Coach's Decision,2021-11-18,2021-11-24,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100257,2021-11-22,Protagonist,,32,FICTIONAL_NO_OBSERVATION,,,,,,,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,LaVine,Zach LaVine,34,OBSERVED_PLAYED,0022100271,CHI,2166,,2021-11-22,2021-11-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,LaMelo_pick4,LaMelo Ball,32,OBSERVED_PLAYED,0022100269,CHA,1542,,2021-11-22,2021-11-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,Coby,Coby White,18,OBSERVED_PLAYED,0022100271,CHI,882,,2021-11-22,2021-11-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,Carter,Wendell Carter Jr.,28,OBSERVED_PLAYED,0022100269,ORL,1925,,2021-11-22,2021-11-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,Young,Thaddeus Young,20,OBSERVED_PLAYED,0022100277,SAS,481,,2021-11-22,2021-11-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,Satoransky,Tomas Satoransky,0,OBSERVED_PLAYED,0022100275,NOP,826,,2021-11-22,2021-11-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,Markkanen,Lauri Markkanen,28,OBSERVED_PLAYED,0022100267,CLE,2148,,2021-11-22,2021-11-27,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,Caruso,Alex Caruso,22,OBSERVED_PLAYED,0022100271,CHI,1969,,2021-11-21,2021-11-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,Green,Javonte Green,0,OBSERVED_PLAYED,0022100271,CHI,1610,,2021-11-22,2021-11-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,Chris Duarte,Chris Duarte,14,OBSERVED_PLAYED,0022100268,IND,1803,,2021-11-22,2021-11-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
0022100271,2021-11-24,Joe Wieskamp,Joe Wieskamp,0,NO_SAME_DAY_ROW,,,,,2021-11-10,2021-11-29,,,,,REVIEW_MISSING_OBSERVATION,HOLD,HOLD
0022100271,2021-11-24,Tony Bradley,Tony Bradley,12,OBSERVED_PLAYED,0022100271,CHI,115,,2021-11-22,2021-11-26,,,,,NO_AUTOMATIC_INFERENCE,HOLD,HOLD
