event_id,profile,rival_minutes,method,fatigue,actual_home_margin,selected,status,home_margin_constant,away_margin_constant,unknown_coefficients,home_margin_band,conditional_sign,workload_coefficients,emergency_role_teams
2021-01-22_LAC_OKC,HIGH_MINUTES,,BPM_MAR25_EB,0,14,False,CONDITIONAL_IMPACT,14.0,-14.0,{},"[14.0,14.0]",HOME,"[0,0]",[]
2021-01-22_LAC_OKC,HIGH_MINUTES,,BPM_MAR25_EB,0.5,14,False,CONDITIONAL_IMPACT,14.0,-14.0,{},"[14.0,14.0]",HOME,"[0,0]",[]
2021-01-22_LAC_OKC,HIGH_MINUTES,,BPM_MAR25_EB,1,14,False,CONDITIONAL_IMPACT,14.0,-14.0,{},"[14.0,14.0]",HOME,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,24,RAPTOR_RS_EB,0,-18,False,CONDITIONAL_IMPACT,-16.84047598,16.84047598,"{""Fictional Rival"":0.5}","[-19.38588406,-13.43282776]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,24,RAPTOR_RS_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.84047598,16.84047598,"{""Fictional Rival"":0.5}","[-19.38588406,-13.43282776]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,24,RAPTOR_RS_EB,1,-18,False,CONDITIONAL_IMPACT,-16.84047598,16.84047598,"{""Fictional Rival"":0.5}","[-19.38588406,-13.43282776]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,24,BPM_MAR25_EB,0,-18,False,CONDITIONAL_IMPACT,-16.65654362,16.65654362,"{""Fictional Rival"":0.5}","[-18.25492137,-12.99026591]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,24,BPM_MAR25_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.65654362,16.65654362,"{""Fictional Rival"":0.5}","[-18.25492137,-12.99026591]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,24,BPM_MAR25_EB,1,-18,False,CONDITIONAL_IMPACT,-16.65654362,16.65654362,"{""Fictional Rival"":0.5}","[-18.25492137,-12.99026591]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,28,RAPTOR_RS_EB,0,-18,False,CONDITIONAL_IMPACT,-16.73633371,16.73633371,"{""Fictional Rival"":0.583333333333}","[-19.70597647,-12.76074411]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,28,RAPTOR_RS_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.73633371,16.73633371,"{""Fictional Rival"":0.583333333333}","[-19.70597647,-12.76074411]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,28,RAPTOR_RS_EB,1,-18,False,CONDITIONAL_IMPACT,-16.73633371,16.73633371,"{""Fictional Rival"":0.583333333333}","[-19.70597647,-12.76074411]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,28,BPM_MAR25_EB,0,-18,False,CONDITIONAL_IMPACT,-16.59021377,16.59021377,"{""Fictional Rival"":0.583333333333}","[-18.45498781,-12.31288977]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,28,BPM_MAR25_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.59021377,16.59021377,"{""Fictional Rival"":0.583333333333}","[-18.45498781,-12.31288977]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,28,BPM_MAR25_EB,1,-18,False,CONDITIONAL_IMPACT,-16.59021377,16.59021377,"{""Fictional Rival"":0.583333333333}","[-18.45498781,-12.31288977]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,32,RAPTOR_RS_EB,0,-18,False,CONDITIONAL_IMPACT,-16.6323067,16.6323067,"{""Fictional Rival"":0.666666666667}","[-20.02618414,-12.08877573]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,32,RAPTOR_RS_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.6323067,16.6323067,"{""Fictional Rival"":0.666666666667}","[-20.02618414,-12.08877573]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,32,RAPTOR_RS_EB,1,-18,False,CONDITIONAL_IMPACT,-16.6323067,16.6323067,"{""Fictional Rival"":0.666666666667}","[-20.02618414,-12.08877573]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,32,BPM_MAR25_EB,0,-18,False,CONDITIONAL_IMPACT,-16.52423016,16.52423016,"{""Fictional Rival"":0.666666666667}","[-18.6554005,-11.63585988]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,32,BPM_MAR25_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.52423016,16.52423016,"{""Fictional Rival"":0.666666666667}","[-18.6554005,-11.63585988]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,LOW_MINUTES,32,BPM_MAR25_EB,1,-18,False,CONDITIONAL_IMPACT,-16.52423016,16.52423016,"{""Fictional Rival"":0.666666666667}","[-18.6554005,-11.63585988]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,24,RAPTOR_RS_EB,0,-18,False,CONDITIONAL_IMPACT,-16.84047598,16.84047598,"{""Fictional Rival"":0.5}","[-19.38588406,-13.43282776]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,24,RAPTOR_RS_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.84047598,16.84047598,"{""Fictional Rival"":0.5}","[-19.38588406,-13.43282776]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,24,RAPTOR_RS_EB,1,-18,False,CONDITIONAL_IMPACT,-16.84047598,16.84047598,"{""Fictional Rival"":0.5}","[-19.38588406,-13.43282776]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,24,BPM_MAR25_EB,0,-18,False,CONDITIONAL_IMPACT,-16.65654362,16.65654362,"{""Fictional Rival"":0.5}","[-18.25492137,-12.99026591]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,24,BPM_MAR25_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.65654362,16.65654362,"{""Fictional Rival"":0.5}","[-18.25492137,-12.99026591]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,24,BPM_MAR25_EB,1,-18,False,CONDITIONAL_IMPACT,-16.65654362,16.65654362,"{""Fictional Rival"":0.5}","[-18.25492137,-12.99026591]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,28,RAPTOR_RS_EB,0,-18,False,CONDITIONAL_IMPACT,-16.73633371,16.73633371,"{""Fictional Rival"":0.583333333333}","[-19.70597647,-12.76074411]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,28,RAPTOR_RS_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.73633371,16.73633371,"{""Fictional Rival"":0.583333333333}","[-19.70597647,-12.76074411]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,28,RAPTOR_RS_EB,1,-18,False,CONDITIONAL_IMPACT,-16.73633371,16.73633371,"{""Fictional Rival"":0.583333333333}","[-19.70597647,-12.76074411]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,28,BPM_MAR25_EB,0,-18,False,CONDITIONAL_IMPACT,-16.59021377,16.59021377,"{""Fictional Rival"":0.583333333333}","[-18.45498781,-12.31288977]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,28,BPM_MAR25_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.59021377,16.59021377,"{""Fictional Rival"":0.583333333333}","[-18.45498781,-12.31288977]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,28,BPM_MAR25_EB,1,-18,False,CONDITIONAL_IMPACT,-16.59021377,16.59021377,"{""Fictional Rival"":0.583333333333}","[-18.45498781,-12.31288977]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,32,RAPTOR_RS_EB,0,-18,False,CONDITIONAL_IMPACT,-16.6323067,16.6323067,"{""Fictional Rival"":0.666666666667}","[-20.02618414,-12.08877573]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,32,RAPTOR_RS_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.6323067,16.6323067,"{""Fictional Rival"":0.666666666667}","[-20.02618414,-12.08877573]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,32,RAPTOR_RS_EB,1,-18,False,CONDITIONAL_IMPACT,-16.6323067,16.6323067,"{""Fictional Rival"":0.666666666667}","[-20.02618414,-12.08877573]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,32,BPM_MAR25_EB,0,-18,False,CONDITIONAL_IMPACT,-16.52423016,16.52423016,"{""Fictional Rival"":0.666666666667}","[-18.6554005,-11.63585988]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,32,BPM_MAR25_EB,0.5,-18,False,CONDITIONAL_IMPACT,-16.52423016,16.52423016,"{""Fictional Rival"":0.666666666667}","[-18.6554005,-11.63585988]",AWAY,"[0,0]",[]
2021-01-22_MIN_ATL,HIGH_MINUTES,32,BPM_MAR25_EB,1,-18,False,CONDITIONAL_IMPACT,-16.52423016,16.52423016,"{""Fictional Rival"":0.666666666667}","[-18.6554005,-11.63585988]",AWAY,"[0,0]",[]
2021-01-22_PHI_BOS,LOW_MINUTES,,RAPTOR_RS_EB,0,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,LOW_MINUTES,,RAPTOR_RS_EB,0.5,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,LOW_MINUTES,,RAPTOR_RS_EB,1,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,LOW_MINUTES,,BPM_MAR25_EB,0,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,LOW_MINUTES,,BPM_MAR25_EB,0.5,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,LOW_MINUTES,,BPM_MAR25_EB,1,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,HIGH_MINUTES,,RAPTOR_RS_EB,0,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,HIGH_MINUTES,,RAPTOR_RS_EB,0.5,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,HIGH_MINUTES,,RAPTOR_RS_EB,1,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,HIGH_MINUTES,,BPM_MAR25_EB,0,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,HIGH_MINUTES,,BPM_MAR25_EB,0.5,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHI_BOS,HIGH_MINUTES,,BPM_MAR25_EB,1,12,False,CONDITIONAL_IMPACT,12.0,-12.0,{},"[12.0,12.0]",HOME,"[0,0]",[]
2021-01-22_PHX_DEN,LOW_MINUTES,,RAPTOR_RS_EB,0,-4,False,CONDITIONAL_IMPACT,-3.3771754,3.3771754,{},"[-3.3771754,-3.3771754]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,LOW_MINUTES,,RAPTOR_RS_EB,0.5,-4,False,CONDITIONAL_IMPACT,-3.3771754,3.3771754,{},"[-3.3771754,-3.3771754]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,LOW_MINUTES,,RAPTOR_RS_EB,1,-4,False,CONDITIONAL_IMPACT,-3.3771754,3.3771754,{},"[-3.3771754,-3.3771754]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,LOW_MINUTES,,BPM_MAR25_EB,0,-4,False,CONDITIONAL_IMPACT,-4.24070432,4.24070432,{},"[-4.24070432,-4.24070432]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,LOW_MINUTES,,BPM_MAR25_EB,0.5,-4,False,CONDITIONAL_IMPACT,-4.24070432,4.24070432,{},"[-4.24070432,-4.24070432]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,LOW_MINUTES,,BPM_MAR25_EB,1,-4,False,CONDITIONAL_IMPACT,-4.24070432,4.24070432,{},"[-4.24070432,-4.24070432]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,HIGH_MINUTES,,RAPTOR_RS_EB,0,-4,False,CONDITIONAL_IMPACT,-3.30377133,3.30377133,{},"[-3.30377133,-3.30377133]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,HIGH_MINUTES,,RAPTOR_RS_EB,0.5,-4,False,CONDITIONAL_IMPACT,-3.30377133,3.30377133,{},"[-3.30377133,-3.30377133]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,HIGH_MINUTES,,RAPTOR_RS_EB,1,-4,False,CONDITIONAL_IMPACT,-3.30377133,3.30377133,{},"[-3.30377133,-3.30377133]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,HIGH_MINUTES,,BPM_MAR25_EB,0,-4,False,CONDITIONAL_IMPACT,-4.31380052,4.31380052,{},"[-4.31380052,-4.31380052]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,HIGH_MINUTES,,BPM_MAR25_EB,0.5,-4,False,CONDITIONAL_IMPACT,-4.31380052,4.31380052,{},"[-4.31380052,-4.31380052]",AWAY,"[0,0]",[]
2021-01-22_PHX_DEN,HIGH_MINUTES,,BPM_MAR25_EB,1,-4,False,CONDITIONAL_IMPACT,-4.31380052,4.31380052,{},"[-4.31380052,-4.31380052]",AWAY,"[0,0]",[]
2021-01-22_SAC_NYK,LOW_MINUTES,,RAPTOR_RS_EB,0,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,LOW_MINUTES,,RAPTOR_RS_EB,0.5,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,LOW_MINUTES,,RAPTOR_RS_EB,1,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,LOW_MINUTES,,BPM_MAR25_EB,0,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,LOW_MINUTES,,BPM_MAR25_EB,0.5,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,LOW_MINUTES,,BPM_MAR25_EB,1,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,HIGH_MINUTES,,RAPTOR_RS_EB,0,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,HIGH_MINUTES,,RAPTOR_RS_EB,0.5,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,HIGH_MINUTES,,RAPTOR_RS_EB,1,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,HIGH_MINUTES,,BPM_MAR25_EB,0,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,HIGH_MINUTES,,BPM_MAR25_EB,0.5,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAC_NYK,HIGH_MINUTES,,BPM_MAR25_EB,1,9,False,CONDITIONAL_IMPACT,9.0,-9.0,{},"[9.0,9.0]",HOME,"[0,0.0]",[]
2021-01-22_SAS_DAL,LOW_MINUTES,,RAPTOR_RS_EB,0,-5,False,CONDITIONAL_IMPACT,-4.355342,4.355342,{},"[-4.355342,-4.355342]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,LOW_MINUTES,,RAPTOR_RS_EB,0.5,-5,False,CONDITIONAL_IMPACT,-4.355342,4.355342,{},"[-4.355342,-4.355342]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,LOW_MINUTES,,RAPTOR_RS_EB,1,-5,False,CONDITIONAL_IMPACT,-4.355342,4.355342,{},"[-4.355342,-4.355342]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,LOW_MINUTES,,BPM_MAR25_EB,0,-5,False,CONDITIONAL_IMPACT,-4.82118773,4.82118773,{},"[-4.82118773,-4.82118773]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,LOW_MINUTES,,BPM_MAR25_EB,0.5,-5,False,CONDITIONAL_IMPACT,-4.82118773,4.82118773,{},"[-4.82118773,-4.82118773]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,LOW_MINUTES,,BPM_MAR25_EB,1,-5,False,CONDITIONAL_IMPACT,-4.82118773,4.82118773,{},"[-4.82118773,-4.82118773]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,HIGH_MINUTES,,RAPTOR_RS_EB,0,-5,False,CONDITIONAL_IMPACT,-4.03285747,4.03285747,{},"[-4.03285747,-4.03285747]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,HIGH_MINUTES,,RAPTOR_RS_EB,0.5,-5,False,CONDITIONAL_IMPACT,-4.03285747,4.03285747,{},"[-4.03285747,-4.03285747]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,HIGH_MINUTES,,RAPTOR_RS_EB,1,-5,False,CONDITIONAL_IMPACT,-4.03285747,4.03285747,{},"[-4.03285747,-4.03285747]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,HIGH_MINUTES,,BPM_MAR25_EB,0,-5,False,CONDITIONAL_IMPACT,-4.73183545,4.73183545,{},"[-4.73183545,-4.73183545]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,HIGH_MINUTES,,BPM_MAR25_EB,0.5,-5,False,CONDITIONAL_IMPACT,-4.73183545,4.73183545,{},"[-4.73183545,-4.73183545]",AWAY,"[0,0]",[]
2021-01-22_SAS_DAL,HIGH_MINUTES,,BPM_MAR25_EB,1,-5,False,CONDITIONAL_IMPACT,-4.73183545,4.73183545,{},"[-4.73183545,-4.73183545]",AWAY,"[0,0]",[]
2021-01-22_TOR_MIA,LOW_MINUTES,,RAPTOR_RS_EB,0,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,LOW_MINUTES,,RAPTOR_RS_EB,0.5,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,LOW_MINUTES,,RAPTOR_RS_EB,1,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,LOW_MINUTES,,BPM_MAR25_EB,0,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,LOW_MINUTES,,BPM_MAR25_EB,0.5,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,LOW_MINUTES,,BPM_MAR25_EB,1,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,HIGH_MINUTES,,RAPTOR_RS_EB,0,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,HIGH_MINUTES,,RAPTOR_RS_EB,0.5,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,HIGH_MINUTES,,RAPTOR_RS_EB,1,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,HIGH_MINUTES,,BPM_MAR25_EB,0,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,HIGH_MINUTES,,BPM_MAR25_EB,0.5,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-22_TOR_MIA,HIGH_MINUTES,,BPM_MAR25_EB,1,20,False,CONDITIONAL_IMPACT,20.0,-20.0,{},"[20.0,20.0]",HOME,"[0,0]",[]
2021-01-23_BKN_MIA,LOW_MINUTES,,RAPTOR_RS_EB,0,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,LOW_MINUTES,,RAPTOR_RS_EB,0.5,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,LOW_MINUTES,,RAPTOR_RS_EB,1,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,LOW_MINUTES,,BPM_MAR25_EB,0,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,LOW_MINUTES,,BPM_MAR25_EB,0.5,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,LOW_MINUTES,,BPM_MAR25_EB,1,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,HIGH_MINUTES,,RAPTOR_RS_EB,0,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,HIGH_MINUTES,,RAPTOR_RS_EB,0.5,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,HIGH_MINUTES,,RAPTOR_RS_EB,1,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,HIGH_MINUTES,,BPM_MAR25_EB,0,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,HIGH_MINUTES,,BPM_MAR25_EB,0.5,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_BKN_MIA,HIGH_MINUTES,,BPM_MAR25_EB,1,4,False,CONDITIONAL_IMPACT,4.0,-4.0,{},"[4.0,4.0]",HOME,"[0.0,0.0]",[]
2021-01-23_DAL_HOU,LOW_MINUTES,,RAPTOR_RS_EB,0,-25,False,CONDITIONAL_IMPACT,-25.72558048,25.72558048,{},"[-25.72558048,-25.72558048]",AWAY,"[0.46770833333333334,0.0]",[]
2021-01-23_DAL_HOU,LOW_MINUTES,,RAPTOR_RS_EB,0.5,-25,False,CONDITIONAL_IMPACT,-25.95943464,25.95943464,{},"[-25.95943464,-25.95943464]",AWAY,"[0.46770833333333334,0.0]",[]
2021-01-23_DAL_HOU,LOW_MINUTES,,RAPTOR_RS_EB,1,-25,False,CONDITIONAL_IMPACT,-26.19328881,26.19328881,{},"[-26.19328881,-26.19328881]",AWAY,"[0.46770833333333334,0.0]",[]
2021-01-23_DAL_HOU,LOW_MINUTES,,BPM_MAR25_EB,0,-25,False,CONDITIONAL_IMPACT,-25.22540991,25.22540991,{},"[-25.22540991,-25.22540991]",AWAY,"[0.46770833333333334,0.0]",[]
2021-01-23_DAL_HOU,LOW_MINUTES,,BPM_MAR25_EB,0.5,-25,False,CONDITIONAL_IMPACT,-25.45926407,25.45926407,{},"[-25.45926407,-25.45926407]",AWAY,"[0.46770833333333334,0.0]",[]
2021-01-23_DAL_HOU,LOW_MINUTES,,BPM_MAR25_EB,1,-25,False,CONDITIONAL_IMPACT,-25.69311824,25.69311824,{},"[-25.69311824,-25.69311824]",AWAY,"[0.46770833333333334,0.0]",[]
2021-01-23_DAL_HOU,HIGH_MINUTES,,RAPTOR_RS_EB,0,-25,False,CONDITIONAL_IMPACT,-26.04806501,26.04806501,{},"[-26.04806501,-26.04806501]",AWAY,"[0.5927083333333333,0.0]",[]
2021-01-23_DAL_HOU,HIGH_MINUTES,,RAPTOR_RS_EB,0.5,-25,False,CONDITIONAL_IMPACT,-26.34441917,26.34441917,{},"[-26.34441917,-26.34441917]",AWAY,"[0.5927083333333333,0.0]",[]
2021-01-23_DAL_HOU,HIGH_MINUTES,,RAPTOR_RS_EB,1,-25,False,CONDITIONAL_IMPACT,-26.64077334,26.64077334,{},"[-26.64077334,-26.64077334]",AWAY,"[0.5927083333333333,0.0]",[]
2021-01-23_DAL_HOU,HIGH_MINUTES,,BPM_MAR25_EB,0,-25,False,CONDITIONAL_IMPACT,-25.31476219,25.31476219,{},"[-25.31476219,-25.31476219]",AWAY,"[0.5927083333333333,0.0]",[]
2021-01-23_DAL_HOU,HIGH_MINUTES,,BPM_MAR25_EB,0.5,-25,False,CONDITIONAL_IMPACT,-25.61111635,25.61111635,{},"[-25.61111635,-25.61111635]",AWAY,"[0.5927083333333333,0.0]",[]
2021-01-23_DAL_HOU,HIGH_MINUTES,,BPM_MAR25_EB,1,-25,False,CONDITIONAL_IMPACT,-25.90747052,25.90747052,{},"[-25.90747052,-25.90747052]",AWAY,"[0.5927083333333333,0.0]",[]
2021-01-23_DET_PHI,LOW_MINUTES,,RAPTOR_RS_EB,0,-4,False,CONDITIONAL_IMPACT,-4.74222911,4.74222911,{},"[-4.74222911,-4.74222911]",AWAY,"[1.0010416666666666,0.0]",[]
2021-01-23_DET_PHI,LOW_MINUTES,,RAPTOR_RS_EB,0.5,-4,False,CONDITIONAL_IMPACT,-5.24274994,5.24274994,{},"[-5.24274994,-5.24274994]",AWAY,"[1.0010416666666666,0.0]",[]
2021-01-23_DET_PHI,LOW_MINUTES,,RAPTOR_RS_EB,1,-4,False,CONDITIONAL_IMPACT,-5.74327078,5.74327078,{},"[-5.74327078,-5.74327078]",AWAY,"[1.0010416666666666,0.0]",[]
